period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,benchmark_symbol,strategy,symbol,signal_date,entry_price,exit_date_15d,exit_15d_close,return_15d,benchmark_return_15d,alpha_15d,beat_xu100_15d,exit_date_30d,exit_30d_close,return_30d,benchmark_return_30d,alpha_30d,beat_xu100_30d,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,interest_score,rvol_20d,turnover_ratio_20d,close_position,daily_return_pct,near_20d_high_pct,above_ma20,above_ma50
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,INVES,2026-03-05,320.0,2026-03-27 09:00:00,447.0,39.68750000000001,-2.911094409099213,42.59859440909922,True,2026-04-17 09:00:00,593.0,85.31249999999999,11.537641076143078,73.77485892385691,True,2026-05-08 09:00:00,573.0,79.06249999999999,15.167295795604074,63.89520420439591,True,90.0,2.9954668596246505,3.6692836162616578,0.8333333333333334,6.666666666666665,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,ISGSY,2026-03-05,125.7,2026-03-27 09:00:00,122.0,-2.9435163086714455,-2.911094409099213,-0.032421899572232515,False,2026-04-17 09:00:00,125.5,-0.15910898965791898,11.537641076143078,-11.696750065800998,False,2026-05-08 09:00:00,120.8,-3.898170246618937,15.167295795604074,-19.06546604222301,False,60.0,3.0807020009051382,3.8450864940971408,0.20422535211267642,0.39936102236421966,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,KLMSN,2026-03-05,34.04,2026-03-27 09:00:00,29.14,-14.394829612220917,-2.911094409099213,-11.483735203121704,False,2026-04-17 09:00:00,35.54,4.406580493537016,11.537641076143078,-7.131060582606063,False,2026-05-08 09:00:00,34.84,2.350176263219761,15.167295795604074,-12.817119532384314,False,80.0,2.0119041246051323,2.1489774114604376,0.8333333333333334,7.994923857868019,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,KORDS,2026-03-05,52.7,2026-03-27 09:00:00,56.75,7.685009487666039,-2.911094409099213,10.596103896765252,True,2026-04-17 09:00:00,65.0,23.33965844402277,11.537641076143078,11.802017367879692,True,2026-05-08 09:00:00,65.35,24.003795066413637,15.167295795604074,8.836499270809563,True,80.0,3.2400339873787396,3.1608169797834575,1.0,9.974958263772947,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,KRONT,2026-03-05,17.01,2026-03-27 09:00:00,19.97,17.401528512639608,-2.911094409099213,20.31262292173882,True,2026-04-17 09:00:00,21.0,23.456790123456784,11.537641076143078,11.919149047313706,True,2026-05-08 09:00:00,21.76,27.92475014697238,15.167295795604074,12.757454351368304,True,85.0,2.671591732660435,2.8807619297029734,0.9935064935064948,9.883720930232576,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,KRPLS,2026-03-05,8.3,2026-03-27 09:00:00,8.32,0.24096385542167198,-2.911094409099213,3.152058264520885,True,2026-04-17 09:00:00,9.23,11.204819277108435,11.537641076143078,-0.3328217990346438,False,2026-05-08 09:00:00,9.77,17.710843373493958,15.167295795604074,2.5435475778898837,True,75.0,5.157844330757746,4.950846810870539,0.6764705882352956,7.096774193548394,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,KUVVA,2026-03-05,121.0,2026-03-27 09:00:00,130.4,7.768595041322324,-2.911094409099213,10.679689450421536,True,2026-04-17 09:00:00,124.5,2.892561983471076,11.537641076143078,-8.645079092672002,False,2026-05-08 09:00:00,152.7,26.198347107438003,15.167295795604074,11.031051311833929,True,100.0,11.70873567044172,12.767348993876015,1.0,10.000000000000009,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,SAMAT,2026-03-05,5.73,2026-03-27 09:00:00,5.32,-7.155322862129143,-2.911094409099213,-4.24422845302993,False,2026-04-17 09:00:00,5.5,-4.013961605584648,11.537641076143078,-15.551602681727726,False,2026-05-08 09:00:00,5.94,3.664921465968596,15.167295795604074,-11.50237432963548,False,50.0,2.1780729767007143,2.05936043224099,0.6086956521739136,2.6881720430107503,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,SKTAS,2026-03-05,3.42,2026-03-27 09:00:00,2.84,-16.959064327485386,-2.911094409099213,-14.047969918386173,False,2026-04-17 09:00:00,3.38,-1.1695906432748537,11.537641076143078,-12.707231719417932,False,2026-05-08 09:00:00,4.16,21.63742690058481,15.167295795604074,6.4701311049807355,True,80.0,3.2864638067340617,3.017575277542772,0.9117647058823523,8.917197452229297,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,TKNSA,2026-03-05,23.98,2026-03-27 09:00:00,20.04,-16.4303586321935,-2.911094409099213,-13.519264223094286,False,2026-04-17 09:00:00,24.2,0.917431192660545,11.537641076143078,-10.620209883482534,False,2026-05-08 09:00:00,22.84,-4.75396163469558,15.167295795604074,-19.921257430299654,False,65.0,2.212257697011164,2.294206224007141,0.6947368421052639,4.807692307692313,,True,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,TRCAS,2026-03-05,46.74,2026-03-27 09:00:00,39.4,-15.703893881044085,-2.911094409099213,-12.792799471944871,False,2026-04-17 09:00:00,46.76,0.042789901583217826,11.537641076143078,-11.49485117455986,False,2026-05-08 09:00:00,50.25,7.509627727856216,15.167295795604074,-7.657668067747858,False,55.0,2.8140265014295522,2.658790870348577,0.8571428571428584,1.8300653594771399,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,TRHOL,2026-03-05,819.0,2026-03-27 09:00:00,975.0,19.047619047619047,-2.911094409099213,21.95871345671826,True,2026-04-17 09:00:00,1175.0,43.46764346764347,11.537641076143078,31.93000239150039,True,2026-05-08 09:00:00,1400.0,70.94017094017093,15.167295795604074,55.772875144566854,True,90.0,3.0857113284635136,3.3652993479120688,0.9,6.294613887086298,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,VERUS,2026-03-05,329.0,2026-03-27 09:00:00,431.0,31.00303951367782,-2.911094409099213,33.91413392277703,True,2026-04-17 09:00:00,542.0,64.74164133738603,11.537641076143078,53.20400026124295,True,2026-05-08 09:00:00,516.0,56.838905775076,15.167295795604074,41.671609979471924,True,75.0,3.34414793817252,4.002858028383601,0.273972602739726,2.8124999999999956,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,YGGYO,2026-03-05,152.3,2026-03-27 09:00:00,204.6,34.34011818778724,-2.911094409099213,37.251212596886454,True,2026-04-17 09:00:00,215.1,41.234405778069586,11.537641076143078,29.696764701926508,True,2026-05-08 09:00:00,242.0,58.89691398555481,15.167295795604074,43.729618189950735,True,60.0,2.851155771317868,2.842747188476529,0.2818181818181839,4.529855868222388,,False,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,A1YEN,2026-03-06,2.7408433,2026-03-30 09:00:00,3.08184454,12.441471571906359,-1.301199658245522,13.742671230151881,True,2026-04-20 09:00:00,3.31651206,21.003344481605346,13.226961082045307,7.776383399560039,True,2026-05-08 09:00:00,3.52,28.427626635933546,17.743091627250006,10.68453500868354,True,50.0,2.685618682492828,2.582860410482519,0.3661971830985905,0.6056527590847738,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,AKMGY,2026-03-06,224.1,2026-03-30 09:00:00,267.0,19.14323962516733,-1.301199658245522,20.44443928341285,True,2026-04-20 09:00:00,273.0,21.820615796519416,13.226961082045307,8.59365471447411,True,2026-05-08 09:00:00,259.5,15.79651941097724,17.743091627250006,-1.9465722162727666,False,70.0,2.5988385549266733,2.6537987787132433,0.5611510791366904,2.9871323529411686,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,AYCES,2026-03-06,587.0,2026-03-30 09:00:00,805.0,37.13798977853493,-1.301199658245522,38.43918943678045,True,2026-04-20 09:00:00,1247.0,112.43611584327087,13.226961082045307,99.20915476122556,True,2026-05-08 09:00:00,699.0,19.080068143100505,17.743091627250006,1.3369765158504983,True,95.0,2.6006488528551364,2.9516750640389504,1.0,9.107806691449817,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,BSOKE,2026-03-06,32.94,2026-03-30 09:00:00,32.8,-0.4250151791135415,-1.301199658245522,0.8761844791319806,True,2026-04-20 09:00:00,35.42,7.528840315725582,13.226961082045307,-5.698120766319724,False,2026-05-08 09:00:00,39.5,19.91499696417729,17.743091627250006,2.171905336927285,True,95.0,2.048473294818679,2.2901879133457648,1.0,9.946595460614137,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,BURVA,2026-03-06,954.0,2026-03-30 09:00:00,890.0,-6.708595387840665,-1.301199658245522,-5.407395729595143,False,2026-04-20 09:00:00,1127.0,18.134171907756812,13.226961082045307,4.9072108257115055,True,2026-05-08 09:00:00,1290.0,35.220125786163514,17.743091627250006,17.477034158913508,True,100.0,2.626579995258726,3.2826749634981534,1.0,9.971181556195962,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,DAPGM,2026-03-06,11.07,2026-03-30 09:00:00,14.71,32.88166214995483,-1.301199658245522,34.18286180820035,True,2026-04-20 09:00:00,10.58,-4.42637759710931,13.226961082045307,-17.653338679154615,False,2026-05-08 09:00:00,10.4,-6.052393857271909,17.743091627250006,-23.795485484521915,False,50.0,2.309007693810328,2.094125793324871,0.28124999999999983,0.6363636363636349,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,INGRM,2026-03-06,412.5,2026-03-30 09:00:00,376.5,-8.727272727272728,-1.301199658245522,-7.426073069027206,False,2026-04-20 09:00:00,421.0,2.0606060606060517,13.226961082045307,-11.166355021439255,False,2026-05-08 09:00:00,494.5,19.878787878787875,17.743091627250006,2.135696251537869,True,55.0,2.7478893159386133,2.725950582881956,0.4645669291338583,3.125,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,MEKAG,2026-03-06,6.75,2026-03-30 09:00:00,7.2,6.666666666666665,-1.301199658245522,7.967866324912187,True,2026-04-20 09:00:00,4.5,-33.333333333333336,13.226961082045307,-46.56029441537864,False,2026-05-08 09:00:00,4.16,-38.37037037037037,17.743091627250006,-56.11346199762038,False,60.0,2.2117234515959656,2.4651569038617995,0.4320987654320985,0.746268656716409,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,MRGYO,2026-03-06,1.49,2026-03-30 09:00:00,1.33,-10.738255033557042,-1.301199658245522,-9.43705537531152,False,2026-04-20 09:00:00,1.79,20.134228187919454,13.226961082045307,6.907267105874148,True,2026-05-08 09:00:00,2.02,35.570469798657726,17.743091627250006,17.82737817140772,True,60.0,2.7984987506883736,2.5801082922700957,0.7272727272727273,4.195804195804209,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,SMART,2026-03-06,39.0,2026-03-30 09:00:00,30.92,-20.71794871794871,-1.301199658245522,-19.416749059703186,False,2026-04-20 09:00:00,37.08,-4.9230769230769305,13.226961082045307,-18.150038005122237,False,2026-05-08 09:00:00,36.24,-7.0769230769230695,17.743091627250006,-24.820014704173076,False,65.0,2.961160792458226,3.69914692675368,0.3758865248226945,0.8794619762028111,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,TUCLK,2026-03-06,4.37,2026-03-30 09:00:00,4.13,-5.491990846681927,-1.301199658245522,-4.190791188436405,False,2026-04-20 09:00:00,4.34,-0.6864988558352492,13.226961082045307,-13.913459937880557,False,2026-05-08 09:00:00,4.4,0.6864988558352492,17.743091627250006,-17.056592771414756,False,60.0,3.1970670276153585,2.9135415776027416,0.5227272727272733,4.796163069544379,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,BLCYT,2026-03-09,41.06,2026-03-31 09:00:00,47.6,15.927910375060893,0.7005196032120908,15.227390771848803,True,2026-04-21 09:00:00,32.52,-20.79883097905504,13.174303259329246,-33.97313423838429,False,2026-05-08 09:00:00,36.04,-12.226010716025337,18.584868524641784,-30.81087924066712,False,90.0,3.4900026329887046,3.5837790436320414,1.0,9.962506695232998,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,BRISA,2026-03-09,85.7,2026-03-31 09:00:00,83.05,-3.0921820303383973,0.7005196032120908,-3.792701633550488,False,2026-04-21 09:00:00,87.05,1.5752625437572831,13.174303259329246,-11.599040715571963,False,2026-05-08 09:00:00,95.5,11.435239206534419,18.584868524641784,-7.149629318107365,False,38.0,2.09516219538375,1.9267360325562652,0.37640449438202317,0.1753360607831711,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,EGGUB,2026-03-09,107.0,2026-03-31 09:00:00,116.5,8.878504672897192,0.7005196032120908,8.1779850696851,True,2026-04-21 09:00:00,122.8,14.766355140186915,13.174303259329246,1.5920518808576691,True,2026-05-08 09:00:00,129.4,20.934579439252342,18.584868524641784,2.349710914610558,True,85.0,11.505509764236939,13.132975226812698,0.6103896103896105,7.000000000000006,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,EKSUN,2026-03-09,5.66,2026-03-31 09:00:00,5.21,-7.9505300353356905,0.7005196032120908,-8.651049638547782,False,2026-04-21 09:00:00,6.1,7.773851590105996,13.174303259329246,-5.4004516692232505,False,2026-05-08 09:00:00,6.5,14.840989399293282,18.584868524641784,-3.743879125348503,False,75.0,2.9478571412867054,2.9080977689435494,0.9166666666666666,6.994328922495274,,True,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,EYGYO,2026-03-09,4.67,2026-03-31 09:00:00,2.73,-41.54175588865097,0.7005196032120908,-42.24227549186306,False,2026-04-21 09:00:00,2.93,-37.25910064239828,13.174303259329246,-50.43340390172753,False,2026-05-08 09:00:00,3.04,-34.903640256959314,18.584868524641784,-53.4885087816011,False,100.0,2.9461836104923322,3.707897267924572,1.0,8.604651162790699,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,GIPTA,2026-03-09,59.4,2026-03-31 09:00:00,65.4,10.101010101010122,0.7005196032120908,9.400490497798032,True,2026-04-21 09:00:00,86.9,46.296296296296305,13.174303259329246,33.121993036967055,True,2026-05-08 09:00:00,82.6,39.05723905723906,18.584868524641784,20.472370532597274,True,68.0,2.0030719560148236,1.9583589425442234,1.0,9.999999999999986,,True,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,LYDYE,2026-03-09,17277.5,2026-03-31 09:00:00,17322.5,0.2604543481406374,0.7005196032120908,-0.44006525507145344,False,2026-04-21 09:00:00,15930.0,-7.799160758211543,13.174303259329246,-20.97346401754079,False,2026-05-08 09:00:00,16030.0,-7.220373317898998,18.584868524641784,-25.80524184254078,False,80.0,2.555459806649997,2.9299996267405413,0.6842105263157895,5.672782874617743,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,ODAS,2026-03-09,6.0,2026-03-31 09:00:00,5.74,-4.333333333333334,0.7005196032120908,-5.033852936545425,False,2026-04-21 09:00:00,6.8,13.33333333333333,13.174303259329246,0.1590300740040842,True,2026-05-08 09:00:00,8.17,36.16666666666666,18.584868524641784,17.581798142024873,True,75.0,3.161777234272137,3.1700217302306073,0.13461538461538505,2.2146507666098714,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,PASEU,2026-03-09,127.2,2026-03-31 09:00:00,124.0,-2.515723270440251,0.7005196032120908,-3.216242873652342,False,2026-04-21 09:00:00,125.9,-1.0220125786163492,13.174303259329246,-14.196315837945596,False,2026-05-08 09:00:00,103.3,-18.789308176100626,18.584868524641784,-37.37417670074241,False,80.0,3.467248868547085,3.3702451999741774,1.0,8.347529812606469,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,PETUN,2026-03-09,11.78,2026-03-31 09:00:00,11.32,-3.9049235993208753,0.7005196032120908,-4.605443202532966,False,2026-04-21 09:00:00,12.61,7.045840407470294,13.174303259329246,-6.128462851858952,False,2026-05-08 09:00:00,14.58,23.76910016977929,18.584868524641784,5.184231645137505,True,65.0,6.097907294824199,5.773919766061605,0.4444444444444441,2.1682567215958404,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,PNSUT,2026-03-09,10.83,2026-03-31 09:00:00,11.12,2.6777469990766356,0.7005196032120908,1.9772273958645448,True,2026-04-21 09:00:00,12.92,19.298245614035082,13.174303259329246,6.123942354705836,True,2026-05-08 09:00:00,15.83,46.16805170821792,18.584868524641784,27.583183183576132,True,60.0,3.1105829048403044,2.7832305003228757,0.5047619047619046,3.3396946564885566,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,PRZMA,2026-03-09,15.27,2026-03-31 09:00:00,14.65,-4.060248853962012,0.7005196032120908,-4.760768457174103,False,2026-04-21 09:00:00,21.38,40.01309757694826,13.174303259329246,26.838794317619016,True,2026-05-08 09:00:00,41.66,172.822527832351,18.584868524641784,154.2376593077092,True,95.0,2.2866783022416772,2.8653835480899614,1.0,9.935205183585305,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,SOKE,2026-03-09,15.3,2026-03-31 09:00:00,15.68,2.4836601307189454,0.7005196032120908,1.7831405275068546,True,2026-04-21 09:00:00,18.87,23.33333333333334,13.174303259329246,10.159030074004093,True,2026-05-08 09:00:00,20.4,33.33333333333333,18.584868524641784,14.748464808691544,True,95.0,5.819305453991172,6.555475272248902,0.9465648854961843,7.36842105263158,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,TCKRC,2026-03-09,94.0,2026-03-31 09:00:00,86.85,-7.606382978723413,0.7005196032120908,-8.306902581935503,False,2026-04-21 09:00:00,104.9,11.595744680851073,13.174303259329246,-1.578558578478173,False,2026-05-08 09:00:00,111.7,18.829787234042563,18.584868524641784,0.2449187094007783,True,80.0,2.3002280921987204,2.428303155190057,1.0,6.515580736543902,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,ULUUN,2026-03-09,8.07,2026-03-31 09:00:00,7.57,-6.1957868649318515,0.7005196032120908,-6.896306468143942,False,2026-04-21 09:00:00,8.0,-0.867410161090465,13.174303259329246,-14.041713420419711,False,2026-05-08 09:00:00,9.49,17.59603469640645,18.584868524641784,-0.9888338282353359,False,100.0,2.7861419091347566,3.056427009889614,1.0,9.945504087193457,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,DGATE,2026-03-10,72.6,2026-04-01 09:00:00,73.35,1.0330578512396604,-1.8053634938151375,2.838421345054798,True,2026-04-22 09:00:00,82.25,13.292011019283745,8.802162155598081,4.489848863685664,True,2026-05-08 09:00:00,113.3,56.06060606060608,14.321093160611852,41.739512899994224,True,75.0,2.544544062645206,2.618890144544585,1.0,9.999999999999986,,True,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,EGEGY,2026-03-10,29.04,2026-04-01 09:00:00,30.32,4.40771349862259,-1.8053634938151375,6.213076992437728,True,2026-04-22 09:00:00,30.74,5.853994490358128,8.802162155598081,-2.9481676652399535,False,2026-05-08 09:00:00,31.26,7.644628099173567,14.321093160611852,-6.676465061438285,False,55.0,3.5768148897132206,3.369858224931509,0.3636363636363634,3.4925160370634423,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,ETILR,2026-03-10,4.11,2026-04-01 09:00:00,3.94,-4.1362530413625365,-1.8053634938151375,-2.330889547547399,False,2026-04-22 09:00:00,5.17,25.790754257907533,8.802162155598081,16.988592102309454,True,2026-05-08 09:00:00,5.99,45.74209245742091,14.321093160611852,31.420999296809057,True,80.0,2.560509518514778,2.6286345226289973,0.8125000000000011,7.874015748031504,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,GMTAS,2026-03-10,28.38,2026-04-01 09:00:00,27.12,-4.439746300211411,-1.8053634938151375,-2.6343828063962733,False,2026-04-22 09:00:00,48.7,71.59971811134605,8.802162155598081,62.79755595574797,True,2026-05-08 09:00:00,40.4,42.353770260747005,14.321093160611852,28.032677100135153,True,100.0,3.1771945775424557,3.4504437388276714,1.0,7.9087452471482855,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,GOLTS,2026-03-10,346.5,2026-04-01 09:00:00,378.5,9.23520923520924,-1.8053634938151375,11.040572729024378,True,2026-04-22 09:00:00,375.0,8.225108225108224,8.802162155598081,-0.577053930489857,False,2026-05-08 09:00:00,372.5,7.503607503607501,14.321093160611852,-6.817485657004351,False,65.0,2.262208261598276,2.169362957943123,0.803030303030303,5.239179954441919,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,GRSEL,2026-03-10,341.0,2026-04-01 09:00:00,314.75,-7.697947214076251,-1.8053634938151375,-5.892583720261113,False,2026-04-22 09:00:00,302.0,-11.436950146627566,8.802162155598081,-20.23911230222565,False,2026-05-08 09:00:00,330.25,-3.152492668621698,14.321093160611852,-17.47358582923355,False,45.0,4.15171763850962,3.855095893384968,0.5233644859813084,0.0,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,GRTHO,2026-03-10,262.5,2026-04-01 09:00:00,228.5,-12.952380952380949,-1.8053634938151375,-11.147017458565811,False,2026-04-22 09:00:00,239.6,-8.723809523809523,8.802162155598081,-17.525971679407604,False,2026-05-08 09:00:00,253.5,-3.4285714285714253,14.321093160611852,-17.749664589183276,False,70.0,2.5614532932238285,2.7217423105766785,0.6133333333333333,5.084067253803037,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,HLGYO,2026-03-10,5.88,2026-04-01 09:00:00,4.82,-18.02721088435374,-1.8053634938151375,-16.221847390538603,False,2026-04-22 09:00:00,5.77,-1.8707482993197355,8.802162155598081,-10.672910454917817,False,2026-05-08 09:00:00,6.12,4.081632653061229,14.321093160611852,-10.239460507550623,False,100.0,5.617915659355238,6.760928096706525,1.0,9.906542056074773,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,KRDMA,2026-03-10,30.46,2026-04-01 09:00:00,30.38,-0.26263952724885353,-1.8053634938151375,1.542723966566284,True,2026-04-22 09:00:00,32.82,7.7478660538411015,8.802162155598081,-1.0542961017569796,False,2026-05-08 09:00:00,39.7,30.334865397242282,14.321093160611852,16.01377223663043,True,95.0,6.295671359416052,6.490192500603735,1.0,9.963898916967517,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,KRSTL,2026-03-10,10.86,2026-04-01 09:00:00,8.87,-18.324125230202583,-1.8053634938151375,-16.518761736387447,False,2026-04-22 09:00:00,9.23,-15.009208103130744,8.802162155598081,-23.811370258728825,False,2026-05-08 09:00:00,10.64,-2.025782688766109,14.321093160611852,-16.346875849377962,False,70.0,2.203178377664783,2.1986566503004132,0.8390804597701141,8.599999999999985,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,KTSKR,2026-03-10,69.3,2026-04-01 09:00:00,76.05,9.740259740259738,-1.8053634938151375,11.545623234074876,True,2026-04-22 09:00:00,134.6,94.22799422799424,8.802162155598081,85.42583207239616,True,2026-05-08 09:00:00,117.5,69.55266955266957,14.321093160611852,55.23157639205772,True,75.0,4.087542374074689,3.7458558022341637,0.799999999999999,8.196721311475418,,False,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,MANAS,2026-03-10,17.7,2026-04-01 09:00:00,24.34,37.514124293785315,-1.8053634938151375,39.31948778760045,True,2026-04-22 09:00:00,22.94,29.604519774011308,8.802162155598081,20.802357618413225,True,2026-05-08 09:00:00,28.66,61.92090395480228,14.321093160611852,47.599810794190425,True,60.0,2.586848103629269,2.8281169205154004,0.7762557077625563,2.727800348229814,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,MERIT,2026-03-10,18.15,2026-04-01 09:00:00,15.79,-13.002754820936635,-1.8053634938151375,-11.197391327121498,False,2026-04-22 09:00:00,16.58,-8.650137741046837,8.802162155598081,-17.452299896644917,False,2026-05-08 09:00:00,17.19,-5.289256198347092,14.321093160611852,-19.610349358958942,False,60.0,3.167547851093706,3.3245466996919237,0.29611650485436836,0.38716814159291957,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,OZSUB,2026-03-10,21.52,2026-04-01 09:00:00,21.18,-1.5799256505576231,-1.8053634938151375,0.22543784325751437,True,2026-04-22 09:00:00,23.7,10.130111524163565,8.802162155598081,1.3279493685654842,True,2026-05-08 09:00:00,29.36,36.431226765799266,14.321093160611852,22.110133605187414,True,95.0,6.255211896100025,6.722297755253045,1.0,9.908069458631275,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,PINSU,2026-03-10,10.81,2026-04-01 09:00:00,11.4,5.45790934320074,-1.8053634938151375,7.263272837015878,True,2026-04-22 09:00:00,12.2,12.85846438482885,8.802162155598081,4.056302229230768,True,2026-05-08 09:00:00,12.43,14.986123959296949,14.321093160611852,0.6650307986850965,True,55.0,4.207915473335808,4.210565626528404,0.0,0.8395522388059629,,True,False
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,PRDGS,2026-03-10,7.46,2026-04-01 09:00:00,7.19,-3.6193029490616535,-1.8053634938151375,-1.813939455246516,False,2026-04-22 09:00:00,8.66,16.08579088471851,8.802162155598081,7.283628729120428,True,2026-05-08 09:00:00,9.28,24.39678284182305,14.321093160611852,10.075689681211198,True,80.0,2.0703449015807163,2.156081237541401,1.0,9.867452135493382,,True,True
2026-03-01,2026-04-01,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,SMRTG,2026-03-10,7.33,2026-04-01 09:00:00,6.49,-11.459754433833558,-1.8053634938151375,-9.65439094001842,False,2026-04-22 09:00:00,7.41,1.091405184174632,8.802162155598081,-7.710756971423449,False,2026-05-08 09:00:00,9.68,32.0600272851296,14.321093160611852,17.738934124517748,True,65.0,2.4368597667888445,2.2991525698997717,0.6730769230769229,6.2318840579710155,,False,False
