period_start,symbol,status,baseline_signal,passed_quality_filter,filter_reasons,failed_reasons,return_15d,return_30d,return_to_current,benchmark_return_to_current,elapsed_seconds,error_message,updated_at
2024-10-01,A1CAP,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.724402Z
2024-10-01,A1YEN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.730922Z
2024-10-01,AAGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.734419Z
2024-10-01,ACSEL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.738284Z
2024-10-01,ADEL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.742945Z
2024-10-01,ADESE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.747782Z
2024-10-01,ADGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.751443Z
2024-10-01,AEFES,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.756353Z
2024-10-01,AFYON,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.761143Z
2024-10-01,AGESA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.766121Z
2024-10-01,AGHOL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.771598Z
2024-10-01,AGROT,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.778802Z
2024-10-01,AGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.782229Z
2024-10-01,AHGAZ,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.787036Z
2024-10-01,AHSGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.791399Z
2024-10-01,AKBNK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.795511Z
2024-10-01,AKCNS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.799991Z
2024-10-01,AKENR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.804413Z
2024-10-01,AKFGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.809028Z
2024-10-01,AKFIS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.812899Z
2024-10-01,AKFYE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.817330Z
2024-10-01,AKGRT,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.825721Z
2024-10-01,AKHAN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.829962Z
2024-10-01,AKMGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.835423Z
2024-10-01,AKSA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.839904Z
2024-10-01,AKSEN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.844646Z
2024-10-01,AKSGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.848828Z
2024-10-01,AKSUE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.853219Z
2024-10-01,AKYHO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.857349Z
2024-10-01,ALARK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.862012Z
2024-10-01,ALBRK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.865820Z
2024-10-01,ALCAR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.869488Z
2024-10-01,ALCTL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.872771Z
2024-10-01,ALFAS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.876171Z
2024-10-01,ALGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.880399Z
2024-10-01,ALKA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.885274Z
2024-10-01,ALKIM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.889591Z
2024-10-01,ALKLC,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.893529Z
2024-10-01,ALTNY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:02:13.897562Z
