strategy,period_count,active_period_count,empty_period_count,total_signal_count,total_unique_symbol_count,avg_basket_return_15d,avg_basket_return_30d,avg_basket_return_to_current,median_basket_return_15d,median_basket_return_30d,median_basket_return_to_current,avg_basket_alpha_15d,avg_basket_alpha_30d,avg_basket_alpha_to_current,median_basket_alpha_15d,median_basket_alpha_30d,median_basket_alpha_to_current,positive_period_rate_15d,positive_period_rate_30d,positive_period_rate_to_current,beat_period_rate_15d,beat_period_rate_30d,beat_period_rate_to_current,best_period_to_current,worst_period_to_current,consistency_score,outlier_period_count,low_sample_period_count
volume_spike_strict,1,1,0,427,427,3.945382028650446,10.352194662219022,84.07243794572379,3.945382028650446,10.352194662219022,84.07243794572379,1.2507193086274926,4.37226655552889,39.222908792842944,1.2507193086274926,4.37226655552889,39.222908792842944,1.0,1.0,1.0,1.0,1.0,1.0,2024-11-01,2024-11-01,100.00000000000001,1,0
