period_start,symbol,status,baseline_signal,passed_quality_filter,filter_reasons,failed_reasons,return_15d,return_30d,return_to_current,benchmark_return_to_current,elapsed_seconds,error_message,updated_at
2024-09-01,A1CAP,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.362106Z
2024-09-01,A1YEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.370353Z
2024-09-01,AAGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.374233Z
2024-09-01,ACSEL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.378740Z
2024-09-01,ADEL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.383408Z
2024-09-01,ADESE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.390583Z
2024-09-01,ADGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.394389Z
2024-09-01,AEFES,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.401039Z
2024-09-01,AFYON,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.408109Z
2024-09-01,AGESA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.414210Z
2024-09-01,AGHOL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.419227Z
2024-09-01,AGROT,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.426222Z
2024-09-01,AGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.431152Z
2024-09-01,AHGAZ,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.436645Z
2024-09-01,AHSGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.440494Z
2024-09-01,AKBNK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.444438Z
2024-09-01,AKCNS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.450912Z
2024-09-01,AKENR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.456356Z
2024-09-01,AKFGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.462566Z
2024-09-01,AKFIS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.466779Z
2024-09-01,AKFYE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.471996Z
2024-09-01,AKGRT,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.477766Z
2024-09-01,AKHAN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.483188Z
2024-09-01,AKMGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.489400Z
2024-09-01,AKSA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.495195Z
2024-09-01,AKSEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.500413Z
2024-09-01,AKSGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.507531Z
2024-09-01,AKSUE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.517125Z
2024-09-01,AKYHO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.521502Z
2024-09-01,ALARK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.526261Z
2024-09-01,ALBRK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.529513Z
2024-09-01,ALCAR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.534689Z
2024-09-01,ALCTL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.541208Z
2024-09-01,ALFAS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.546686Z
2024-09-01,ALGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.554188Z
2024-09-01,ALKA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.558814Z
2024-09-01,ALKIM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.565710Z
2024-09-01,ALKLC,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.570025Z
2024-09-01,ALTNY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.576273Z
2024-09-01,ALVES,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.581396Z
2024-09-01,ANELE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.589067Z
2024-09-01,ANGEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.593513Z
2024-09-01,ANHYT,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.599555Z
2024-09-01,ANSGR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.604825Z
2024-09-01,ARASE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.611145Z
2024-09-01,ARCLK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.615872Z
2024-09-01,ARDYZ,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.622905Z
2024-09-01,ARENA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.626752Z
2024-09-01,ARFYE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.631208Z
2024-09-01,ARMGD,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.635932Z
2024-09-01,ARSAN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.639110Z
2024-09-01,ARTMS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.645883Z
2024-09-01,ARZUM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.653105Z
2024-09-01,ASELS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.661126Z
2024-09-01,ASGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.667906Z
2024-09-01,ASTOR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.674142Z
2024-09-01,ASUZU,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.678670Z
2024-09-01,ATAGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.683822Z
2024-09-01,ATAKP,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.689705Z
2024-09-01,ATATP,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.695218Z
2024-09-01,ATATR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.701905Z
2024-09-01,AVGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.706474Z
2024-09-01,AVHOL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.711791Z
2024-09-01,AVOD,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.717308Z
2024-09-01,AVPGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.721256Z
2024-09-01,AVTUR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.727426Z
2024-09-01,AYCES,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.733707Z
2024-09-01,AYDEM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.738246Z
2024-09-01,AYEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.741618Z
2024-09-01,AYGAZ,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.745619Z
2024-09-01,AZTEK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.752315Z
2024-09-01,BAGFS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.755492Z
2024-09-01,BAHKM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.760915Z
2024-09-01,BAKAB,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.766351Z
2024-09-01,BALSU,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.771504Z
2024-09-01,BANVT,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.778431Z
2024-09-01,BARMA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.782923Z
2024-09-01,BASGZ,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.789307Z
2024-09-01,BAYRK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.796734Z
2024-09-01,BEGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.802814Z
2024-09-01,BERA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.807332Z
2024-09-01,BESLR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.815379Z
2024-09-01,BESTE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.818914Z
2024-09-01,BEYAZ,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.825450Z
2024-09-01,BFREN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.830197Z
2024-09-01,BIENY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.835381Z
2024-09-01,BIGCH,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.841127Z
2024-09-01,BIGEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.846750Z
2024-09-01,BIGTK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.849999Z
2024-09-01,BIMAS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.854063Z
2024-09-01,BINBN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.859254Z
2024-09-01,BINHO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.863123Z
2024-09-01,BIOEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.868611Z
2024-09-01,BIZIM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.873728Z
2024-09-01,BJKAS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.878308Z
2024-09-01,BLCYT,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.885440Z
2024-09-01,BLUME,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.892751Z
2024-09-01,BMSCH,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.897692Z
2024-09-01,BMSTL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.903341Z
2024-09-01,BNTAS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.907086Z
2024-09-01,BOBET,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.910820Z
2024-09-01,BORLS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.915055Z
2024-09-01,BORSK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.920879Z
2024-09-01,BOSSA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.926209Z
2024-09-01,BRISA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.930976Z
2024-09-01,BRKSN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.936652Z
2024-09-01,BRKVY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.943646Z
2024-09-01,BRLSM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.947683Z
2024-09-01,BRSAN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.953348Z
2024-09-01,BRYAT,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.958937Z
2024-09-01,BSOKE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.963268Z
2024-09-01,BTCIM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.968108Z
2024-09-01,BUCIM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.971184Z
2024-09-01,BULGS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.976176Z
2024-09-01,BURCE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.983537Z
2024-09-01,BURVA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.991359Z
2024-09-01,BVSAN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:04.995114Z
2024-09-01,BYDNR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.000692Z
2024-09-01,CANTE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.003814Z
2024-09-01,CATES,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.012162Z
2024-09-01,CCOLA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.017694Z
2024-09-01,CELHA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.024353Z
2024-09-01,CEMAS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.030198Z
2024-09-01,CEMTS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.036783Z
2024-09-01,CEMZY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.040936Z
2024-09-01,CEOEM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.045061Z
2024-09-01,CGCAM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.049516Z
2024-09-01,CIMSA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.052991Z
2024-09-01,CLEBI,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.058473Z
2024-09-01,CMBTN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.063682Z
2024-09-01,CONSE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.069800Z
2024-09-01,COSMO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.075995Z
2024-09-01,CRDFA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.083250Z
2024-09-01,CRFSA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.090954Z
2024-09-01,CUSAN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.098930Z
2024-09-01,CVKMD,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.102559Z
2024-09-01,CWENE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.108301Z
2024-09-01,DAGI,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.114316Z
2024-09-01,DAPGM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.118365Z
2024-09-01,DARDL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.122102Z
2024-09-01,DCTTR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.126565Z
2024-09-01,DENGE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.130385Z
2024-09-01,DERHL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.134652Z
2024-09-01,DERIM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.139105Z
2024-09-01,DESA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.145374Z
2024-09-01,DESPC,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.152136Z
2024-09-01,DEVA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.156556Z
2024-09-01,DGATE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.162187Z
2024-09-01,DGGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.167100Z
2024-09-01,DGNMO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.171358Z
2024-09-01,DITAS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.175704Z
2024-09-01,DMRGD,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.182699Z
2024-09-01,DMSAS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.188915Z
2024-09-01,DNISI,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.195847Z
2024-09-01,DOAS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.200239Z
2024-09-01,DOCO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.205183Z
2024-09-01,DOFER,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.208756Z
2024-09-01,DOFRB,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.212658Z
2024-09-01,DOGUB,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.217828Z
2024-09-01,DOHOL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.222762Z
2024-09-01,DOKTA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.226905Z
2024-09-01,DSTKF,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.230728Z
2024-09-01,DUNYH,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.236776Z
2024-09-01,DURDO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.241533Z
2024-09-01,DURKN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.246679Z
2024-09-01,DYOBY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.251306Z
2024-09-01,DZGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.258426Z
2024-09-01,EBEBK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.266055Z
2024-09-01,ECILC,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.272881Z
2024-09-01,ECOGR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.278207Z
2024-09-01,ECZYT,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.284744Z
2024-09-01,EDATA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.290077Z
2024-09-01,EDIP,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.296305Z
2024-09-01,EFOR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.302660Z
2024-09-01,EGEEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.306916Z
2024-09-01,EGEGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.313807Z
2024-09-01,EGEPO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.320062Z
2024-09-01,EGGUB,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.324795Z
2024-09-01,EGPRO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.329922Z
2024-09-01,EGSER,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.335446Z
2024-09-01,EKGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.341982Z
2024-09-01,EKOS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.349209Z
2024-09-01,EKSUN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.354070Z
2024-09-01,ELITE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.361565Z
2024-09-01,EMKEL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.366064Z
2024-09-01,EMPAE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.373209Z
2024-09-01,ENDAE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.379498Z
2024-09-01,ENERY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.385117Z
2024-09-01,ENJSA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.389915Z
2024-09-01,ENKAI,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.396365Z
2024-09-01,ENSRI,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.401162Z
2024-09-01,ENTRA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.408536Z
2024-09-01,EPLAS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.416454Z
2024-09-01,ERBOS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.423373Z
2024-09-01,ERCB,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.429633Z
2024-09-01,EREGL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.436009Z
2024-09-01,ERSU,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.441324Z
2024-09-01,ESCAR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.445999Z
2024-09-01,ESCOM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.450802Z
2024-09-01,ESEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.455495Z
2024-09-01,ETILR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.461289Z
2024-09-01,EUPWR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.465341Z
2024-09-01,EUREN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.470023Z
2024-09-01,EYGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.475450Z
2024-09-01,FADE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.479739Z
2024-09-01,FENER,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:05.485651Z
