period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,benchmark_symbol,strategy,quality_filter_enabled,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,symbol,signal_date,entry_price,entry_price,exit_date_15d,exit_date_15d,exit_15d_close,return_15d,benchmark_return_15d,alpha_15d,beat_xu100_15d,exit_date_30d,exit_date_30d,exit_30d_close,return_30d,benchmark_return_30d,alpha_30d,beat_xu100_30d,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,turnover,avg_turnover_20d,ma20,rsi_14,return_5d_pct,return_10d_pct,filter_passed,filter_reasons,failed_reasons,interest_score,rvol_20d,turnover_ratio_20d,close_position,daily_return_pct,near_20d_high_pct,above_ma20,above_ma50
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,DGATE,2026-03-10,72.6,72.6,,,,,,,,,,,,,,,2026-05-08,113.3,56.06060606060608,14.321093160611852,41.739512899994224,True,60629203.8,21756755.84,71.3675,48.70641169853768,2.181562280084437,-7.338864071474161,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,75.0,2.76270515272384,2.7866840187879776,1.0,13.793103448275868,,True,False
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,HLGYO,2026-03-10,5.88,5.88,,,,,,,,,,,,,,,2026-05-08,6.12,4.081632653061229,14.321093160611852,-10.239460507550623,False,1693266246.0,205904901.75050002,4.499,74.90494296577944,25.106382978723406,30.08849557522124,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,100.0,6.224392527489357,8.223535387475971,1.0,24.840764331210185,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,SRVGY,2026-03-11,3.27,3.27,2026-04-02,2026-04-02,3.17,-3.0581039755351758,-1.1264069670721466,-1.9316970084630292,False,2026-04-24,2026-04-24,3.26,-0.3058103975535187,9.156478828639791,-9.46228922619331,False,2026-05-08,3.56,8.868501529051986,14.107699929850504,-5.239198400798518,False,508033131.78000003,161269798.88599998,3.2565,47.72727272727273,11.986301369863007,-0.6079027355623157,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,85.0,3.2447372108910453,3.1502062710397722,1.0,9.731543624161066,,True,False
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,TATEN,2026-03-11,11.82,11.82,2026-04-02,2026-04-02,11.85,0.2538071065989689,-1.1264069670721466,1.3802140736711155,True,2026-04-24,2026-04-24,14.0,18.443316412859566,9.156478828639791,9.286837584219775,True,2026-05-08,16.85,42.55499153976312,14.107699929850504,28.447291609912618,True,1481305165.32,176533027.34999996,9.7135,64.72727272727273,32.80898876404494,28.47826086956522,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,6.945819356901834,8.391093652878435,0.9354838709677415,9.444444444444432,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,GZNMI,2026-03-11,65.15,65.15,,,,,,,,,,,,,,,2026-05-08,74.3,14.044512663085174,14.107699929850504,-0.06318726676533082,False,960613752.0500001,433798757.8164999,59.25450000000001,42.942836979534235,33.01347488770929,39.447773972602754,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,70.0,2.081028833348294,2.2144225513350753,0.7152777777777782,6.62847790507366,,True,False
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,KRONT,2026-03-11,19.29,19.29,,,,,,,,,,,,,,,2026-05-08,21.76,12.80456194919648,14.107699929850504,-1.303137980654025,False,183157874.85,27754990.77,15.943500000000004,71.9153936545241,28.343313373253487,17.122040072859757,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,100.0,5.396851046589405,6.5990969468443454,1.0,9.977194982896243,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,PLTUR,2026-03-12,25.08,25.08,2026-04-03,2026-04-03,24.5,-2.3125996810207217,-2.6325970260693166,0.3199973450485949,True,2026-04-27,2026-04-27,26.54,5.821371610845305,9.84403271986103,-4.022661109015725,False,2026-05-08,27.9,11.24401913875599,13.371322854226797,-2.1273037154708074,False,242007754.55999997,67607509.15599999,22.949,58.01980198019801,14.730100640439158,9.138381201044377,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,3.347659383465697,3.579598739565787,1.0,9.999999999999986,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,TUREX,2026-03-12,7.81,7.81,2026-04-03,2026-04-03,7.92,1.4084507042253502,-2.6325970260693166,4.041047730294666,True,2026-04-27,2026-04-27,8.64,10.627400768245842,9.84403271986103,0.783368048384812,True,2026-05-08,9.42,20.614596670934702,13.371322854226797,7.243273816707905,True,712942644.6999999,152954429.0635,7.336499999999999,57.017543859649116,12.698412698412698,7.575757575757569,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,4.485468258129804,4.661144166044497,1.0,10.000000000000009,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,YEOTK,2026-03-12,50.85,50.85,2026-04-03,2026-04-03,51.05,0.3933136676499416,-2.6325970260693166,3.025910693719258,True,2026-04-27,2026-04-27,55.1,8.35791543756146,9.84403271986103,-1.4861172822995705,False,2026-05-08,80.6,58.505408062930165,13.371322854226797,45.13408520870337,True,1485163440.9,303106378.282,41.264500000000005,77.83375314861463,27.125,28.603945371775417,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,100.0,3.9594191031684973,4.899809266033504,1.0,9.922178988326857,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,ECOGR,2026-03-13,30.02,30.02,,,,,,,,,,,,,,,2026-05-08,38.48,28.181212524983334,15.044149781599693,13.137062743383641,True,2325578822.98,379100682.232,25.410999999999998,69.20777279521675,14.755351681957185,19.792498004788506,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,100.0,5.068521661878086,6.1344622470418155,1.0,15.63944530046224,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,SAYAS,2026-03-13,43.9,43.9,2026-04-06,2026-04-06,41.06,-6.46924829157175,0.14801881626189672,-6.617267107833647,False,2026-04-28,2026-04-28,50.7,15.489749430523926,9.443340795375832,6.046408635148094,True,2026-05-08,57.95,32.00455580865604,15.044149781599693,16.96040602705635,True,95414762.3,44978355.58,40.832,57.60368663594468,17.066666666666652,8.878968253968257,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,75.0,2.004987799866802,2.1213483923460057,0.782608695652174,6.812652068126512,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,SERNT,2026-03-13,8.3,8.3,2026-04-06,2026-04-06,9.0,8.43373493975903,0.14801881626189672,8.285716123497135,True,2026-04-28,2026-04-28,8.66,4.337349397590362,9.443340795375832,-5.10599139778547,False,2026-05-08,8.86,6.746987951807215,15.044149781599693,-8.297161829792477,False,176574399.20000002,63399409.3105,7.853500000000001,54.06504065040653,14.010989010989029,7.652399481193273,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.7392169046858146,2.785111109398875,1.0,9.933774834437092,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,PCILT,2026-03-16,29.08,29.08,2026-04-07,2026-04-07,27.54,-5.295735900962861,-0.27136497508628565,-5.024370925876576,False,2026-04-29,2026-04-29,28.74,-1.1691884456671242,10.453803123012628,-11.622991568679753,False,2026-05-08,31.8,9.353507565337015,16.253573435252132,-6.900065869915117,False,192342041.04,84574160.05299999,25.840999999999998,62.4076029567054,21.97986577181208,5.7454545454545425,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.0717673995731696,2.2742412211893708,1.0,9.98487140695914,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,REEDR,2026-03-16,6.72,6.72,2026-04-07,2026-04-07,7.3,8.630952380952372,-0.27136497508628565,8.902317356038658,True,2026-04-29,2026-04-29,7.6,13.095238095238093,10.453803123012628,2.641434972225465,True,2026-05-08,7.86,16.964285714285722,16.253573435252132,0.71071227903359,True,249248805.12,109445669.94649999,6.352500000000001,51.660516605166045,15.86206896551725,12.374581939799324,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.1632745314430095,2.277374748967589,1.0,9.983633387888702,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,RUZYE,2026-03-16,12.55,12.55,2026-04-07,2026-04-07,11.4,-9.16334661354582,-0.27136497508628565,-8.891981638459534,False,2026-04-29,2026-04-29,12.76,1.6733067729083562,10.453803123012628,-8.780496350104272,False,2026-05-08,13.34,6.294820717131477,16.253573435252132,-9.958752718120655,False,435612884.5,85605425.88549998,11.696,61.791044776119406,10.281195079086114,12.961296129612965,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,4.759184394063027,5.088613017154383,1.0,9.99123575810692,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,SEGMN,2026-03-18,56.65,56.65,2026-04-09,2026-04-09,59.1,4.324801412180057,4.375633333409579,-0.050831921229521626,False,2026-05-04,2026-05-04,55.5,-2.030008826125329,9.565135839294015,-11.595144665419344,False,2026-05-08,63.15,11.473962930273608,14.849414378660386,-3.3754514483867784,False,556748212.35,224551235.99050006,50.041,69.55952900130832,6.185567010309279,16.467927631578938,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.167435660112278,2.479381642653501,0.834862385321101,3.1876138433515555,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,PARSN,2026-03-23,83.45,83.45,2026-04-13,2026-04-13,81.25,-2.6363091671659733,6.761385037848866,-9.39769420501484,False,2026-05-06,2026-05-06,84.45,1.1983223487118,13.284088285683037,-12.085765936971237,False,2026-05-08,85.95,2.9958058717795,14.3868999161614,-11.391094044381902,False,47698768.25,23685185.5975,83.005,52.22772277227723,2.9611351017890364,4.770872567482742,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,70.0,2.0129896886158503,2.0138650826124267,0.8090909090909096,4.182272159800271,,True,False
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,PKART,2026-03-23,80.25,80.25,2026-04-13,2026-04-13,76.6,-4.548286604361373,6.761385037848866,-11.30967164221024,False,2026-05-06,2026-05-06,163.7,103.98753894080994,13.284088285683037,90.7034506551269,True,2026-05-08,153.4,91.1526479750779,14.3868999161614,76.7657480589165,True,138786597.0,42547238.9925,76.4925,48.27586206896551,10.309278350515472,7.501674480910903,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,75.0,3.1589136720352164,3.2619413218438114,0.642201834862385,4.628422425032586,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,SISE,2026-03-23,48.68,48.68,2026-04-13,2026-04-13,47.76,-1.8898931799506968,6.761385037848866,-8.651278217799563,False,2026-05-06,2026-05-06,49.62,1.930977814297452,13.284088285683037,-11.353110471385584,False,2026-05-08,51.8,6.409202958093663,14.3868999161614,-7.977696958067738,False,9267566185.12,2180939018.1729994,43.409,74.84076433121021,17.075517075517087,20.49504950495049,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,100.0,3.8327045182996575,4.249346775813824,1.0,9.986443741527351,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,OTTO,2026-03-24,318.25,318.25,2026-04-14,2026-04-14,340.0,6.834249803613512,9.838083983492862,-3.003834179879349,False,2026-05-07,2026-05-07,303.5,-4.63472113118617,16.319132941897085,-20.953854073083257,False,2026-05-08,300.25,-5.655930871956006,16.492371324098066,-22.148302196054072,False,144249676.75,67837392.075,316.1,55.60640732265446,1.3535031847133672,-1.7746913580246937,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,65.0,2.123640510525692,2.126403629881876,0.9516129032258065,1.1119936457505863,,True,False
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,RYSAS,2026-03-25,19.99,19.99,2026-04-15,2026-04-15,22.94,14.75737868934468,9.939238822974916,4.818139866369764,True,2026-05-08,2026-05-08,19.8,-0.9504752376187975,16.189455772080397,-17.139931009699193,False,2026-05-08,19.8,-0.9504752376187975,16.189455772080397,-17.139931009699193,False,497205193.03999996,160199912.82500002,18.113999999999997,66.25386996904024,15.349105597230238,12.556306306306286,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,85.0,2.93153784257876,3.1036545792826957,0.9815950920245392,8.346883468834676,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,TDGYO,2026-03-25,19.25,19.25,2026-04-15,2026-04-15,16.41,-14.753246753246751,9.939238822974916,-24.692485576221667,False,2026-05-08,2026-05-08,17.39,-9.662337662337661,16.189455772080397,-25.851793434418056,False,2026-05-08,17.39,-9.662337662337661,16.189455772080397,-25.851793434418056,False,53104590.0,14671986.955999997,18.404500000000006,57.42358078602619,6.060606060606077,5.769230769230771,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,85.0,3.5039609258591953,3.619454553719003,1.0,10.000000000000009,,True,False
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,LILAK,2026-03-26,38.34,38.34,,,,,,,,,,,,,,,2026-05-08,36.1,-5.842462180490349,18.35137101577269,-24.193833196263036,False,630191244.4200001,243815768.40499997,32.365,63.75143843498274,27.12201591511938,19.5137157107232,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,2.1833712821795173,2.5847025749917685,1.0,15.760869565217405,,True,True
2026-03-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,347,136,211,ORGE,2026-03-26,70.55,70.55,2026-04-16,2026-04-16,76.1,7.866761162296232,11.58154357722836,-3.7147824149321274,False,,,,,,,,2026-05-08,86.5,22.60807937632885,18.35137101577269,4.256708360556161,True,181150600.04999998,55470804.9525,67.855,60.39999999999998,4.595997034840615,3.369963369963358,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,85.0,3.142170400900717,3.265692650487412,0.6830985915492955,6.249999999999978,,True,True
