symbol,strategy,signal_date,entry_date,entry_close,exit_15d_date,exit_15d_close,exit_30d_date,exit_30d_close,return_15d,return_30d,benchmark_symbol,benchmark_entry_date,benchmark_exit_15d_date,benchmark_exit_30d_date,benchmark_return_15d,benchmark_return_30d,alpha_15d,alpha_30d,beat_xu100_15d,beat_xu100_30d,rvol_20d,turnover_ratio_20d,turnover,avg_turnover_20d,daily_return_pct,close_position,ma20,rsi_14,return_5d_pct,return_10d_pct,cmf_20,obv_slope_5d,obv_slope_20d,mfi_14,accumulation_score,relative_return_vs_xu100,interest_score,above_ma20,above_ma50,near_20d_high_pct,quality_filter_enabled,filter_reasons,failed_reasons,filter_passed,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,entry_price,exit_price_15d,exit_price_30d,current_price,exit_date_15d,exit_date_30d
SOKE,volume_spike_strict,2025-02-13,2025-02-13,12.55,2025-03-06,11.56,2025-03-27,10.9,-7.888446215139444,-13.147410358565736,XU100,2025-02-14,2025-03-07,2025-03-28,5.490847914405705,-3.0443746041223685,-13.37929412954515,-10.103035754443368,False,False,6.29952236957782,6.677266714008341,96968566.45,14522194.575,9.99123575810692,1.0,11.8245,57.50915750915752,9.99123575810692,6.086221470836861,-0.003257216325945385,9772204.0,2121579.0,47.448540286889916,80.0,12.340792003924962,95.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,20.4,62.54980079681274,51.92270451492129,10.627096281891447,True,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,12.55,11.56,10.9,20.4,2025-03-06,2025-03-27
BIGCH,volume_spike_strict,2025-02-13,2025-02-13,6.788,2025-05-22,5.696,2025-08-28,8.292,-16.08721272834415,22.156747200942828,XU100,2025-02-25,2025-03-18,2025-04-10,-4.432518245672091,14.666131433389683,-11.654694482672058,7.490615767553145,False,True,2.351306792291233,2.6546673627628095,159939704.5,60248491.673,2.5997581620314403,0.8333333333333334,5.9682,65.74468085106383,14.895057549085976,10.194805194805202,0.11800696700659391,38408905.0,84918790.0,85.94875073150627,100.0,2.5645140991261473,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,7.35,8.27931644077784,51.92270451492129,-43.64338807414345,False,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,6.788,5.696,8.292,7.35,2025-05-22,2025-08-28
MAGEN,volume_spike_strict,2025-02-17,2025-02-17,10.576,2025-04-11,11.888,2025-05-20,13.464,12.405446293494693,27.307110438729197,XU100,2025-02-18,2025-03-11,2025-04-03,-4.631123500354284,-3.2784052034821376,17.036569793848976,30.585515642211334,True,True,2.2423100397845532,2.596170316930931,288917944.2,111286205.807,14.756944444444464,0.8,9.2848,70.11764705882354,17.0947741364039,11.749788672865602,-0.12300266438215626,39685785.0,37942337.5,58.52712986350764,90.0,15.725365497076037,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,63.0,495.68835098335853,53.130334092750566,442.558016890608,True,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,10.576,11.888,13.464,63.0,2025-04-11,2025-05-20
MSGYO,volume_spike_strict,2025-02-17,2025-02-17,5.03999461,2025-04-11,4.09,2025-05-20,4.33,-18.849119562848106,-14.087209708345306,XU100,2025-02-18,2025-03-11,2025-04-03,-4.631123500354284,-3.2784052034821376,-14.217996062493821,-10.808804504863168,False,False,2.8378120313086472,3.261321903044805,39424729.70190267,12088573.552060386,11.223203156998075,0.9565217362948936,4.4161381315,74.8898674508525,18.70794092485466,18.70794092485466,0.23605578490907594,15445366.02654159,21634898.649341583,68.6065676122762,100.0,12.869923606162725,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,6.76,34.12712756849554,53.130334092750566,-19.003206524255027,False,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,5.03999461,4.09,4.33,6.76,2025-04-11,2025-05-20
VKGYO,volume_spike_strict,2025-02-17,2025-02-17,2.1,2025-03-10,2.08,2025-04-02,2.06,-0.952380952380949,-1.904761904761909,XU100,2025-02-18,2025-03-11,2025-04-03,5.954868047443762,-3.1838592831386014,-6.907248999824711,1.2790973783766924,False,True,2.0120143073980157,2.029812126558944,261676600.5,128916660.353,5.527638190954787,0.75,2.036,50.0,5.527638190954787,6.060606060606055,-0.0817620710455984,110502257.0,-39290364.0,46.94311749640303,75.0,5.94373159025563,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,2.89,37.61904761904762,53.130334092750566,-15.511286473702945,False,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,2.1,2.08,2.06,2.89,2025-03-10,2025-04-02
SAFKR,volume_spike_strict,2025-02-18,2025-02-18,10.83056225,2025-03-11,14.31149968,2025-04-03,12.86624971,32.139951275382785,18.79576898235362,XU100,2025-02-19,2025-03-12,2025-04-04,5.258100069679106,-4.362557212997209,26.88185120570368,23.15832619535083,True,True,2.725279241703091,2.902975824393575,119959371.65348075,41322897.23030677,5.76592076035809,0.9852941171562501,10.181962268499998,63.375796203663995,4.506802728965376,8.664898319361036,0.2785220869260608,10897600.247321367,28090309.857368708,68.75625069110929,100.0,4.948556029646234,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,25.92,139.3227553814208,51.888848217535944,87.43390716388484,True,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,10.83056225,14.31149968,12.86624971,25.92,2025-03-11,2025-04-03
GENIL,volume_spike_strict,2025-02-19,2025-02-19,8.33325,2025-05-20,9.4265724,2025-07-16,11.2732206,13.119999999999997,35.28,XU100,2025-02-20,2025-03-13,2025-04-07,-2.557030297009222,3.665117727248046,15.67703029700922,31.614882272751956,True,True,4.728098907148948,5.53352860376156,408676125.0,73854524.71000001,8.038029386343993,0.8196721311475398,7.503091634999999,64.70588235294119,8.225108225108224,14.678899082568787,0.18267684080684832,51517160.171601534,141438904.38904405,70.00369345661964,100.0,6.766078745622584,95.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,8.6,3.201032010320093,54.27242010432551,-51.07138809400542,False,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,8.33325,9.4265724,11.2732206,8.6,2025-05-20,2025-07-16
MANAS,volume_spike_strict,2025-02-20,2025-02-20,4.94432269,2025-04-21,4.15176141,2025-05-28,2.93930011,-16.02972398227511,-40.552017044826,XU100,2025-02-21,2025-03-14,2025-04-08,-4.9539638032118365,-6.421616110119799,-11.075760179063275,-34.1304009347062,False,False,2.1342000940140364,2.232134694825253,35286095.41141871,15808228.550554004,3.973509993658375,1.0,4.726761993000001,59.8290596759634,1.0729613317164821,10.823529447627589,0.3204162714616952,1547513.1584658623,3198193.7338149548,62.91746081280078,100.0,4.232521427048896,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,28.66,479.65472314267583,53.58297221514148,426.07175092753437,True,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,4.94432269,4.15176141,2.93930011,28.66,2025-04-21,2025-05-28
POLHO,volume_spike_strict,2025-02-20,2025-02-20,8.99609827,2025-03-13,8.91947014,2025-04-07,11.57845177,-0.8517929406744895,28.705261130945825,XU100,2025-02-21,2025-03-14,2025-04-08,9.38139179199593,-4.081876115217941,-10.23318473267042,32.787137246163766,False,True,2.5828983867715887,2.717197573356375,62477205.47665184,22993250.873354003,4.634567856697469,0.9152538177803308,8.540546057,68.96547487906288,4.634567856697469,4.821425404198854,0.08256517424860095,9902186.67075324,1028211.4401824474,64.95935851191595,100.0,4.185658788693325,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,21.0,133.4345331690113,53.58297221514148,79.85156095386982,True,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,8.99609827,8.91947014,11.57845177,21.0,2025-03-13,2025-04-07
PRKAB,volume_spike_strict,2025-02-20,2025-02-20,31.12,2025-03-13,29.3,2025-04-07,25.88,-5.848329048843192,-16.838046272493578,XU100,2025-02-21,2025-03-14,2025-04-08,9.38139179199593,-4.081876115217941,-15.229720840839123,-12.756170157275637,False,False,2.1445785645295983,2.191935520332511,47360158.72,21606547.401,3.0463576158940464,0.7352941176470591,30.211000000000002,56.79012345679012,4.499664204163878,3.388704318936875,-0.07775945639023704,1573674.0,577469.0,60.41142177534438,90.0,2.5974485478899023,70.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,39.64,27.37789203084833,53.58297221514148,-26.205080184293152,False,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,31.12,29.3,25.88,39.64,2025-03-13,2025-04-07
SASA,volume_spike_strict,2025-02-20,2025-02-20,3.64,2025-03-13,3.86,2025-04-07,3.61,6.043956043956045,-0.8241758241758323,XU100,2025-02-21,2025-03-14,2025-04-08,9.38139179199593,-4.081876115217941,-3.337435748039886,3.257700291042109,False,True,2.231999051405564,2.2674209268195886,4616709916.0,2036106248.0249996,4.899135446685876,0.8095238095238093,3.5829999999999997,48.80952380952381,2.824858757062154,3.409090909090917,-0.14519869100047125,654459020.0,-1301490910.0,35.25807093488784,75.0,4.450226378681732,70.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,3.52,-3.296703296703296,53.58297221514148,-56.87967551184478,False,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,3.64,3.86,3.61,3.52,2025-03-13,2025-04-07
ULUFA,volume_spike_strict,2025-02-20,2025-02-20,4.10388487,2025-03-13,3.73799634,2025-04-07,3.32513563,-8.915662636510557,-18.97590367831151,XU100,2025-02-21,2025-03-14,2025-04-08,9.38139179199593,-4.081876115217941,-18.297054428506488,-14.89402756309357,False,False,3.39772102053529,3.408207457744227,55213741.42690802,16200229.038713524,8.638743634981472,0.9294117596671925,4.086208496999999,45.21912356215502,4.075235186831883,3.3623910527568412,-0.17520266024512912,-488730.8159251213,-17866805.37062311,39.08706624226183,65.0,6.865751794429986,85.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,4.1,-0.09466323064760696,53.58297221514148,-53.677635445789086,False,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,4.10388487,3.73799634,3.32513563,4.1,2025-03-13,2025-04-07
DAGI,volume_spike_strict,2025-02-21,2025-02-21,6.02,2025-05-22,4.64,2025-08-18,5.68,-22.923588039867106,-5.647840531561455,XU100,2025-02-26,2025-03-19,2025-04-11,-1.3220983612020731,13.826159947345197,-21.601489678665033,-19.474000478906653,False,False,2.8554239744350487,3.583221566482232,138577564.57999998,38674014.99150001,6.927175843694489,0.6756756756756754,5.07866375,65.49818419560631,19.595718791129645,1.8534967726653528,-0.2810220968519722,30687368.666666627,67317416.39568901,62.826656798275486,85.0,9.141695581588039,85.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,6.75,12.126245847176097,56.86730902213668,-44.74106317496059,False,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,6.02,4.64,5.68,6.75,2025-05-22,2025-08-18
EYGYO,volume_spike_strict,2025-02-21,2025-02-21,2.5,2025-05-14,2.37,2025-07-18,2.8,-5.199999999999994,11.99999999999999,XU100,2025-02-26,2025-03-19,2025-04-11,1.035079607088396,7.9565431111333185,-6.23507960708839,4.043456888866671,False,True,6.5083286682820525,7.398196744579606,132955487.5,17971337.08256836,20.772946859903385,1.0,2.2069286569999997,62.064337085726955,15.2832625967531,11.60713787468135,0.1226771534049768,39602273.414318085,38219115.473793924,61.47187240546704,100.0,20.24726367900207,100.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,3.04,21.599999999999998,56.86730902213668,-35.267309022136686,False,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,2.5,2.37,2.8,3.04,2025-05-14,2025-07-18
PRKME,volume_spike_strict,2025-02-24,2025-02-24,20.9,2025-03-17,20.46,2025-04-09,17.61,-2.105263157894721,-15.741626794258368,XU100,2025-02-25,2025-03-18,2025-04-10,13.444729567000135,-3.126217384538421,-15.549992724894857,-12.615409409719947,False,False,2.249484210891164,2.331931135743707,28959520.7,12418686.065000001,9.999999999999986,1.0,20.080499999999997,56.60377358490565,5.39586485123551,3.980099502487544,-0.0971921712114946,236566.0,428367.0,53.826314023747905,90.0,10.284623459721553,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,22.0,5.2631578947368585,57.31506460166918,-52.05190670693232,False,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,20.9,20.46,17.61,22.0,2025-03-17,2025-04-09
ASELS,volume_spike_strict,2025-02-26,2025-02-26,86.0,2025-05-29,132.2,2025-08-22,181.5,53.72093023255813,111.046511627907,XU100,2025-02-28,2025-03-21,2025-04-15,-4.206008225036317,18.79327832566089,57.926938457594446,92.2532333022461,True,True,2.4683117395851917,2.7695195349827517,6688652236.0,2415094803.0924997,3.92749244712991,0.7415730337078641,77.7825,63.9627659574468,-3.0439684329199634,9.137055837563457,0.06016584143697572,11618107.0,214869117.0,75.98458429912162,100.0,4.647135942711921,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,428.5,398.2558139534884,57.34168580862637,340.91412814486205,True,2025-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2527,921,1606,86.0,132.2,181.5,428.5,2025-05-29,2025-08-22
