strategy,period_count,active_period_count,empty_period_count,total_signal_count,total_unique_symbol_count,avg_basket_return_15d,avg_basket_return_30d,avg_basket_return_to_current,median_basket_return_15d,median_basket_return_30d,median_basket_return_to_current,avg_basket_alpha_15d,avg_basket_alpha_30d,avg_basket_alpha_to_current,median_basket_alpha_15d,median_basket_alpha_30d,median_basket_alpha_to_current,positive_period_rate_15d,positive_period_rate_30d,positive_period_rate_to_current,beat_period_rate_15d,beat_period_rate_30d,beat_period_rate_to_current,best_period_to_current,worst_period_to_current,consistency_score,outlier_period_count,low_sample_period_count
volume_spike_strict,1,1,0,393,393,4.472441971886714,11.349365433216311,47.360747994008584,4.472441971886714,11.349365433216311,47.360747994008584,-0.009695756931771271,1.3664233643308759,6.7823270241350855,-0.009695756931771271,1.3664233643308759,6.7823270241350855,1.0,1.0,1.0,0.0,1.0,1.0,2025-04-01,2025-04-01,83.33333333333334,0,0
