symbol,strategy,signal_date,entry_date,entry_close,exit_15d_date,exit_15d_close,exit_30d_date,exit_30d_close,return_15d,return_30d,benchmark_symbol,benchmark_entry_date,benchmark_exit_15d_date,benchmark_exit_30d_date,benchmark_return_15d,benchmark_return_30d,alpha_15d,alpha_30d,beat_xu100_15d,beat_xu100_30d,rvol_20d,turnover_ratio_20d,turnover,avg_turnover_20d,daily_return_pct,close_position,ma20,rsi_14,return_5d_pct,return_10d_pct,cmf_20,obv_slope_5d,obv_slope_20d,mfi_14,accumulation_score,relative_return_vs_xu100,interest_score,above_ma20,above_ma50,near_20d_high_pct,quality_filter_enabled,filter_reasons,failed_reasons,filter_passed,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,entry_price,exit_price_15d,exit_price_30d,current_price,exit_date_15d,exit_date_30d
THYAO,volume_spike_strict,2026-04-08,2026-04-08,317.0,2026-04-30,308.25,,,-2.7602523659306044,,XU100,2026-04-09,2026-05-04,,6.690778645533224,,-9.45103101146383,,False,,2.872801873488985,3.093502935448569,35032564574.0,11324561607.025,8.56164383561644,0.7037037037037037,294.8125,69.23076923076923,6.375838926174504,7.640067911714765,-0.008745073867647843,130762032.0,141028572.0,66.55003490737687,90.0,3.7999896700203326,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,311.0,-1.8927444794952675,11.271537522789664,-13.164282002284931,False,2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,317.0,308.25,,311.0,2026-04-30,
TMSN,volume_spike_strict,2026-04-08,2026-04-08,109.7,2026-04-30,101.9,,,-7.110300820419324,,XU100,2026-04-09,2026-05-04,,6.690778645533224,,-13.801079465952547,,False,,16.890304886581124,17.67972409040078,1329430933.9,75195230.82500002,9.919839679358722,1.0,103.95750000000001,54.05982905982907,7.549019607843133,6.712062256809337,0.2877347073774704,11012957.0,11578881.0,73.25279886884678,100.0,5.158185513762614,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,104.0,-5.195989061075668,11.271537522789664,-16.467526583865332,False,2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,109.7,101.9,,104.0,2026-04-30,
ULUSE,volume_spike_strict,2026-04-09,2026-04-09,179.0,2026-05-04,231.9,,,29.553072625698327,,XU100,2026-04-10,2026-05-05,,4.971948279640581,,24.581124346057745,,True,,4.202879207392202,4.354939091136969,94977221.0,21809081.369999997,7.378524295140987,0.8068181818181814,173.83,48.59154929577465,12.366603892027616,2.2272986864648736,-0.19341315673614823,726544.0,71696.0,52.51711766025416,90.0,6.2544805744499055,85.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,244.9,36.81564245810056,10.03469939367374,26.780943064426822,True,2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,179.0,231.9,,244.9,2026-05-04,
ZERGY,volume_spike_strict,2026-04-09,2026-04-09,25.92,2026-05-04,20.0,,,-22.839506172839506,,XU100,2026-04-10,2026-05-05,,4.971948279640581,,-27.81145445248009,,False,,8.0611145304962,9.674376154350984,992289476.1600001,102568833.414,8.907563025210097,0.8934426229508206,21.803500000000003,58.903301886792455,18.24817518248174,27.810650887573974,0.4849925832687573,46783074.0,69258195.0,67.72207105200671,100.0,7.597519357087834,95.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,21.2,-18.20987654320988,10.03469939367374,-28.24457593688362,False,2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,25.92,20.0,,21.2,2026-05-04,
RTALB,volume_spike_strict,2026-04-10,2026-04-10,3.66,2026-05-05,3.25,,,-11.202185792349727,,XU100,2026-04-13,2026-05-06,,2.998339466483446,,-14.200525258833174,,False,,2.0231795365433975,2.0346990671168586,179975321.1,88453041.5375,3.682719546742219,0.7692307692307705,3.6345,44.18604651162793,2.2346368715083775,4.2735042735042805,-0.2097857488640631,56351948.0,89215501.0,60.61943216309146,85.0,0.8717764537478301,60.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,4.0,9.289617486338786,7.026252345672335,2.2633651406664512,True,2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,3.66,3.25,,4.0,2026-05-05,
SASA,volume_spike_strict,2026-04-10,2026-04-10,2.62,2026-05-05,2.99,,,14.122137404580148,,XU100,2026-04-13,2026-05-06,,2.998339466483446,,11.1237979380967,,True,,2.2610395671661943,2.439361357167674,11923109624.0,4887799664.844999,6.938775510204076,0.894736842105263,2.4255,60.25641025641028,10.54852320675106,12.44635193133048,-0.2092970855428525,5673635730.0,15567594020.0,68.40142631094677,90.0,4.127832417209687,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,3.52,34.35114503816794,7.026252345672335,27.32489269249561,True,2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,2.62,2.99,,3.52,2026-05-05,
SURGY,volume_spike_strict,2026-04-10,2026-04-10,61.15,2026-05-05,74.75,,,22.240392477514305,,XU100,2026-04-13,2026-05-06,,2.998339466483446,,19.24205301103086,,True,,3.428682628167286,3.7597183786235573,681464161.0,181254044.1525,9.982014388489201,1.0,55.885000000000005,59.78723404255319,11.893870082342172,12.822878228782276,0.07118132466813189,11150923.0,1838143.0,62.150177794357184,100.0,6.319462753655579,100.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,80.3,31.316434995911703,7.026252345672335,24.290182650239366,True,2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,61.15,74.75,,80.3,2026-05-05,
SUWEN,volume_spike_strict,2026-04-10,2026-04-10,9.16,2026-05-05,8.69,,,-5.131004366812231,,XU100,2026-04-13,2026-05-06,,2.998339466483446,,-8.129343833295678,,False,,2.2906709810219423,2.3709385365169515,66481731.96,28040259.558000006,1.3274336283185972,0.882352941176473,8.8225,54.41176470588237,5.045871559633031,8.530805687203792,-0.1081264806491027,12672645.0,-372798.0,65.75231443742283,85.0,-1.189637525179621,60.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,9.02,-1.5283842794759916,7.026252345672335,-8.554636625148326,False,2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,9.16,8.69,,9.02,2026-05-05,
TCKRC,volume_spike_strict,2026-04-10,2026-04-10,98.1,2026-05-05,110.0,,,12.130479102956171,,XU100,2026-04-13,2026-05-06,,2.998339466483446,,9.132139636472726,,True,,2.0161830921369286,2.1565621495167875,413828669.7,191892763.11499995,7.683863885839748,0.9473684210526303,91.32249999999999,54.848966613672495,12.629161882893225,11.161473087818695,0.04980371824317554,11231663.0,11906675.0,54.71603120478558,100.0,5.138314460815718,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,111.7,13.863404689092773,7.026252345672335,6.837152343420438,True,2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,98.1,110.0,,111.7,2026-05-05,
YYLGD,volume_spike_strict,2026-04-10,2026-04-10,11.86,2026-05-05,12.1,,,2.023608768971341,,XU100,2026-04-13,2026-05-06,,2.998339466483446,,-0.9747306975121051,,False,,3.1477402510811094,3.3834329763052615,294803379.56,87131437.692,8.310502283105015,0.9565217391304338,11.0585,58.52090032154341,9.409594095940953,6.8468468468468435,-0.05027632690973992,25713752.0,-3026978.0,60.1138751634298,85.0,8.008906758861322,85.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,12.51,5.480607082630695,7.026252345672335,-1.5456452630416395,False,2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,11.86,12.1,,12.51,2026-05-05,
