period_start,symbol,status,baseline_signal,passed_quality_filter,filter_reasons,failed_reasons,return_15d,return_30d,return_to_current,benchmark_return_to_current,elapsed_seconds,error_message,updated_at
2024-10-01,A1CAP,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.469940Z
2024-10-01,A1YEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.475332Z
2024-10-01,AAGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.478951Z
2024-10-01,ACSEL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.482920Z
2024-10-01,ADEL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.486254Z
2024-10-01,ADESE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.489484Z
2024-10-01,ADGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.492973Z
2024-10-01,AEFES,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.495754Z
2024-10-01,AFYON,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.498426Z
2024-10-01,AGESA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.501349Z
2024-10-01,AGHOL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.504086Z
2024-10-01,AGROT,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.508814Z
2024-10-01,AGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.513481Z
2024-10-01,AHGAZ,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.517668Z
2024-10-01,AHSGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.521417Z
2024-10-01,AKBNK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.527923Z
2024-10-01,AKCNS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.533891Z
2024-10-01,AKENR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.542516Z
2024-10-01,AKFGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.546605Z
2024-10-01,AKFIS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.551167Z
2024-10-01,AKFYE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.554375Z
2024-10-01,AKGRT,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.557347Z
2024-10-01,AKHAN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.560582Z
2024-10-01,AKMGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.566406Z
2024-10-01,AKSA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.570130Z
2024-10-01,AKSEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.573436Z
2024-10-01,AKSGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.577699Z
2024-10-01,AKSUE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.580680Z
2024-10-01,AKYHO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.584150Z
2024-10-01,ALARK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.587190Z
2024-10-01,ALBRK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.595667Z
2024-10-01,ALCAR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.600524Z
2024-10-01,ALCTL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.605505Z
2024-10-01,ALFAS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.610279Z
2024-10-01,ALGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.613888Z
2024-10-01,ALKA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.620289Z
2024-10-01,ALKIM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.629195Z
2024-10-01,ALKLC,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.638389Z
2024-10-01,ALTNY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.648134Z
2024-10-01,ALVES,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.652084Z
2024-10-01,ANELE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.655629Z
2024-10-01,ANGEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.661216Z
2024-10-01,ANHYT,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.666680Z
2024-10-01,ANSGR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.670060Z
2024-10-01,ARASE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.677531Z
2024-10-01,ARCLK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.680778Z
2024-10-01,ARDYZ,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.685136Z
2024-10-01,ARENA,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.688811Z
2024-10-01,ARFYE,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.692787Z
2024-10-01,ARMGD,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.695780Z
2024-10-01,ARSAN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.698648Z
2024-10-01,ARTMS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.702062Z
2024-10-01,ARZUM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.704642Z
2024-10-01,ASELS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.707385Z
2024-10-01,ASGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.710308Z
2024-10-01,ASTOR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.713154Z
2024-10-01,ASUZU,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.716940Z
2024-10-01,ATAGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.719723Z
2024-10-01,ATAKP,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.722414Z
2024-10-01,ATATP,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.725705Z
2024-10-01,ATATR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.728428Z
2024-10-01,AVGYO,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.730851Z
2024-10-01,AVHOL,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.734048Z
2024-10-01,AVOD,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.737194Z
2024-10-01,AVPGY,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.740125Z
2024-10-01,AVTUR,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.743404Z
2024-10-01,AYCES,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.745933Z
2024-10-01,AYDEM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.749054Z
2024-10-01,AYEN,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.753065Z
2024-10-01,AYGAZ,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.755662Z
2024-10-01,AZTEK,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.758838Z
2024-10-01,BAGFS,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.761884Z
2024-10-01,BAHKM,in_progress,0,0,,,,,,,0.0,,2026-05-23T21:18:02.790092Z
