period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,benchmark_symbol,strategy,quality_filter_enabled,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,symbol,signal_date,entry_price,entry_price,exit_date_15d,exit_date_15d,exit_15d_close,return_15d,benchmark_return_15d,alpha_15d,beat_xu100_15d,exit_date_30d,exit_date_30d,exit_30d_close,return_30d,benchmark_return_30d,alpha_30d,beat_xu100_30d,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,turnover,avg_turnover_20d,ma20,rsi_14,return_5d_pct,return_10d_pct,filter_passed,filter_reasons,failed_reasons,interest_score,rvol_20d,turnover_ratio_20d,close_position,daily_return_pct,near_20d_high_pct,above_ma20,above_ma50
2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,POLHO,2025-07-01,15.0251236,15.0251236,2025-07-23,2025-07-23,15.25393259,1.5228426473643086,5.075518211173224,-3.552675563808916,False,2025-08-13,2025-08-13,16.77932585,11.675126918756252,8.626684589324785,3.0484423294314666,True,2026-05-08,21.0,39.76590515368539,49.425863189274175,-9.659958035588787,False,283342534.98066306,138211955.0653537,14.722595982499996,51.407544122783996,-0.253164547214102,4.743275221949506,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,60.0,2.0113053697257692,2.050058078164687,0.7999999947554512,1.5463916919603804,,True,True
2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,SASA,2025-07-01,3.17,3.17,2025-07-23,2025-07-23,3.23,1.8927444794952786,5.075518211173224,-3.182773731677946,False,2025-08-13,2025-08-13,3.5,10.410094637223978,8.626684589324785,1.783410047899192,True,2026-05-08,3.52,11.041009463722396,49.425863189274175,-38.38485372555178,False,2225882133.4,987750217.4544998,3.0785,40.81632653061223,10.069444444444443,4.2763157894736725,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,65.0,2.1886593364391977,2.253486857371949,0.7058823529411755,3.5947712418300526,,True,False
2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,SUNTK,2025-07-01,35.94,35.94,2025-07-23,2025-07-23,42.42,18.03005008347247,5.075518211173224,12.954531872299246,True,2025-08-13,2025-08-13,41.84,16.416249304396224,8.626684589324785,7.789564715071439,True,2026-05-08,37.1,3.227601558152493,49.425863189274175,-46.19826163112168,False,332385986.52,81151941.30499999,33.339,61.75869120654396,11.269349845201248,4.7202797202797075,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,3.819885414069071,4.095847630690269,0.6917808219178064,4.598370197904544,,True,True
2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,TERA,2025-07-01,64.85625,64.85625,2025-07-23,2025-07-23,98.8875,52.47181266261924,5.075518211173224,47.39629445144602,True,2025-08-13,2025-08-13,115.875,78.66435385949696,8.626684589324785,70.03766927017217,True,2026-05-08,258.0,297.80283318878287,49.425863189274175,248.3769699995087,True,2173456020.25,694866241.1449999,59.127750000000006,61.75717941427353,-9.851446442533218,0.610820244328103,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,85.0,2.5242417769146908,3.1278768366536003,0.8170731707317074,6.957328385899819,,True,True
2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,TGSAS,2025-07-01,99.0,99.0,2025-07-23,2025-07-23,123.0,24.242424242424242,5.075518211173224,19.166906031251017,True,2025-08-13,2025-08-13,213.0,115.15151515151514,8.626684589324785,106.52483056219036,True,2026-05-08,159.6,61.212121212121204,49.425863189274175,11.78625802284703,True,29357163.0,10141284.022499999,83.6275,76.50176678445231,14.318706697459582,19.999999999999996,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,95.0,2.431905904775495,2.894817158741104,1.0,10.000000000000009,,True,True
2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,YATAS,2025-07-01,27.5,27.5,2025-07-23,2025-07-23,27.64,0.5090909090909035,5.075518211173224,-4.566427302082321,False,2025-08-13,2025-08-13,30.4,10.545454545454547,8.626684589324785,1.9187699561297613,True,2026-05-08,48.94,77.96363636363634,49.425863189274175,28.537773174362165,True,63847107.5,18328730.468000002,25.083000000000002,64.35331230283913,8.012568735271008,10.441767068273089,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,3.1631501676595084,3.4834440722160327,0.9886363636363639,5.283307810107196,,True,True
2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,ZOREN,2025-07-01,3.09,3.09,2025-07-23,2025-07-23,3.34,8.090614886731395,5.075518211173224,3.01509667555817,True,2025-08-13,2025-08-13,3.33,7.7669902912621325,8.626684589324785,-0.859694298062653,False,2026-05-08,3.19,3.2362459546925626,49.425863189274175,-46.18961723458161,False,179346260.48999998,80912169.09400001,2.9545000000000003,51.5625,5.460750853242313,6.5517241379310365,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,55.0,2.1213369832093023,2.2165548458062445,0.6999999999999977,1.6447368421052655,,True,False
2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,AVPGY,2025-07-01,65.55,65.55,2025-08-22,2025-08-22,64.05,-2.2883295194508046,12.816816876398128,-15.105146395848934,False,2025-09-25,2025-09-25,64.2,-2.059496567505714,12.868600792631192,-14.928097360136906,False,2026-05-08,63.85,-2.5934401220442327,49.425863189274175,-52.01930331131841,False,216600470.25,62411376.42,56.044999999999995,77.3955773955774,13.900955690703732,26.057692307692303,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,2.945954321573427,3.4705286547820697,0.8727272727272699,10.726351351351337,,True,True
2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,ISMEN,2025-07-01,38.3,38.3,2025-09-16,2025-09-16,45.58,19.00783289817234,10.938211470831849,8.06962142734049,True,2025-12-24,2025-12-24,40.78,6.475195822454327,12.497085914675576,-6.021890092221249,False,2026-05-08,42.42,10.757180156657986,49.425863189274175,-38.66868303261619,False,565738492.0,223956182.95900002,37.723,45.808383233532936,9.742120343839545,0.5777310924369727,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,75.0,2.491087436692776,2.5261124052269213,0.8305084745762688,13.246599645180357,,True,False
2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,KNFRT,2025-07-01,12.61,12.61,2025-09-16,2025-09-16,21.26,68.59635210150677,10.938211470831849,57.65814063067492,True,2025-12-24,2025-12-24,11.08,-12.133227597145114,12.497085914675576,-24.630313511820688,False,2026-05-08,12.32,-2.2997620935765184,49.425863189274175,-51.72562528285069,False,66748576.05,28145430.389999993,11.3315,57.099236641221374,11.889973380656604,15.054744525547425,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.168839574202613,2.3715599699521954,0.8714285714285716,21.600771456123447,,True,True
