strategy,period_count,active_period_count,empty_period_count,total_signal_count,total_unique_symbol_count,avg_basket_return_15d,avg_basket_return_30d,avg_basket_return_to_current,median_basket_return_15d,median_basket_return_30d,median_basket_return_to_current,avg_basket_alpha_15d,avg_basket_alpha_30d,avg_basket_alpha_to_current,median_basket_alpha_15d,median_basket_alpha_30d,median_basket_alpha_to_current,positive_period_rate_15d,positive_period_rate_30d,positive_period_rate_to_current,beat_period_rate_15d,beat_period_rate_30d,beat_period_rate_to_current,best_period_to_current,worst_period_to_current,consistency_score,outlier_period_count,low_sample_period_count
volume_spike_strict,1,1,0,407,407,4.535878728578309,12.733386432508587,54.931027613099275,4.535878728578309,12.733386432508587,54.931027613099275,1.85587040594854,5.546599230615526,12.916080869989187,1.85587040594854,5.546599230615526,12.916080869989187,1.0,1.0,1.0,1.0,1.0,1.0,2025-02-01,2025-02-01,100.00000000000001,1,0
