period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,benchmark_symbol,strategy,quality_filter_enabled,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,symbol,signal_date,entry_price,entry_price,exit_date_15d,exit_date_15d,exit_15d_close,return_15d,benchmark_return_15d,alpha_15d,beat_xu100_15d,exit_date_30d,exit_date_30d,exit_30d_close,return_30d,benchmark_return_30d,alpha_30d,beat_xu100_30d,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,turnover,avg_turnover_20d,ma20,rsi_14,return_5d_pct,return_10d_pct,filter_passed,filter_reasons,failed_reasons,interest_score,rvol_20d,turnover_ratio_20d,close_position,daily_return_pct,near_20d_high_pct,above_ma20,above_ma50
2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,QUAGR,2026-04-01,3.16,3.16,2026-04-22,2026-04-22,3.86,22.151898734177202,10.802550960861401,11.3493477733158,True,,,,,,,,2026-05-08,4.0,26.582278481012644,16.42295060933523,10.159327871677412,True,917713106.4000001,395445687.404,3.0145000000000004,57.72357723577235,4.290429042904309,-0.940438871473348,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.1949430724888943,2.320705815315758,1.0,9.722222222222232,,True,True
2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,SMRVA,2026-04-01,12.133922,12.133922,2026-04-22,2026-04-22,17.866561,47.24473257698543,10.802550960861401,36.442181616124024,True,,,,,,,,2026-05-08,19.22,58.398908448562615,16.42295060933523,41.975957839227384,True,396793687.2,142758464.0,11.5055933,50.21929824561405,1.064701064701068,3.6974789915966477,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,75.0,2.6329971947451956,2.7794757388255453,1.0,9.982174688057043,,True,False
2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,TEKTU,2026-04-01,9.49,9.49,2026-04-22,2026-04-22,12.32,29.820864067439402,10.802550960861401,19.018313106578,True,,,,,,,,2026-05-08,13.74,44.783983140147534,16.42295060933523,28.361032530812302,True,317541207.88,95432846.2875,9.003,55.5223880597015,5.444444444444452,3.152173913043499,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,85.0,3.1596735427591995,3.3273785728173575,0.9230769230769247,4.8618784530386705,,True,True
2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,DMRGD,2026-04-01,4.48,4.48,,,,,,,,,,,,,,,2026-05-08,7.88,75.89285714285711,16.42295060933523,59.46990653352188,True,286051149.44,101152813.1095,3.6454999999999997,73.94957983193277,6.921241050119331,24.099722991689767,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,95.0,2.3052481966252745,2.8279109660582917,1.0,20.75471698113209,,True,True
2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,MOGAN,2026-04-01,13.49,13.49,,,,,,,,,,,,,,,2026-05-08,15.12,12.083024462564861,16.42295060933523,-4.33992614677037,False,928555416.3000001,279401017.903,10.638,64.22569027611044,33.69672943508424,36.67679837892606,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.6952602631245117,3.32337878819886,0.7047619047619045,6.471981057616416,,True,True
2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,MSGYO,2026-04-01,8.33,8.33,,,,,,,,,,,,,,,2026-05-08,6.76,-18.84753901560624,16.42295060933523,-35.270489624941476,False,142995337.31,53424167.07600001,6.7465,67.86355475763017,8.18181818181818,47.17314487632509,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.2807425184138,2.676603962895258,1.0,17.15893108298172,,True,True
2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,ANELE,2026-04-01,15.91,15.91,,,,,,,,,,,,,,,2026-05-08,55.35,247.89440603394092,16.42295060933523,231.4714554246057,True,158319344.03,25884431.658999998,15.860000000000003,42.424242424242415,13.238434163701074,-3.5172832019405575,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,85.0,6.1981827946792185,6.116392514067524,0.9533333333333331,6.066666666666665,,True,False
2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,ARTMS,2026-04-01,44.7,44.7,,,,,,,,,,,,,,,2026-05-08,43.66,-2.3266219239373775,16.42295060933523,-18.74957253327261,False,233466982.5,81207653.234,40.424,60.53670086819258,19.71076593465453,9.774066797642455,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.6173924026952906,2.8749381764211863,0.8510638297872353,6.327307326355869,,True,True
2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,AYGAZ,2026-04-01,242.0,242.0,,,,,,,,,,,,,,,2026-05-08,287.0,18.595041322314042,16.42295060933523,2.172090712978811,True,717666488.0,227614011.5875,233.0125,55.70557491289198,-5.7448880233690325,4.989154013015185,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,85.0,3.1073625877008095,3.1529978448805323,0.7217391304347835,5.308964316797216,,True,True
2026-04-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,213,92,121,DOHOL,2026-04-01,20.6,20.6,,,,,,,,,,,,,,,2026-05-08,24.5,18.93203883495145,16.42295060933523,2.5090882256162175,True,661927131.0,297106876.36600006,20.5725,44.783715012722645,6.07621009268795,-1.904761904761898,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,55.0,2.1756418672601088,2.22790915880582,0.6363636363636388,1.079489695780178,,True,True
