period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,benchmark_symbol,strategy,quality_filter_enabled,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,symbol,signal_date,entry_price,entry_price,exit_date_15d,exit_date_15d,exit_15d_close,return_15d,benchmark_return_15d,alpha_15d,beat_xu100_15d,exit_date_30d,exit_date_30d,exit_30d_close,return_30d,benchmark_return_30d,alpha_30d,beat_xu100_30d,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,turnover,avg_turnover_20d,ma20,rsi_14,return_5d_pct,return_10d_pct,filter_passed,filter_reasons,failed_reasons,interest_score,rvol_20d,turnover_ratio_20d,close_position,daily_return_pct,near_20d_high_pct,above_ma20,above_ma50
2025-05-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2037,774,1263,PRDGS,2025-05-02,5.28,5.28,2025-05-26,2025-05-26,5.93,12.310606060606055,1.936934283638636,10.37367177696742,True,2025-06-18,2025-06-18,5.43,2.840909090909083,0.3114235163478085,2.5294855745612743,True,2026-05-08,9.28,75.75757575757574,64.30344758376802,11.454128173807717,True,114016752.96000001,12487599.584000003,4.8454999999999995,61.24031007751938,12.820512820512842,11.627906976744185,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,100.0,8.3976906244033,9.13039789537185,1.0,10.000000000000009,,True,True
2025-05-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2037,774,1263,SELVA,2025-05-02,1.07117049,1.07117049,2025-05-26,2025-05-26,1.07708856,0.5524862806853381,1.936934283638636,-1.384448002953298,False,2025-06-18,2025-06-18,1.03566208,-3.3149167505538757,0.3114235163478085,-3.626340266901684,False,2026-05-08,2.49,132.45599306978667,64.30344758376802,68.15254548601865,True,46622651.553524956,14519158.053973773,1.0149488334999999,58.13953387846714,7.738095555400526,5.232558031013168,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,85.0,3.0384328499143605,3.2111126127430456,0.9374999933994533,9.036145124063344,,True,False
2025-05-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2037,774,1263,ONCSM,2025-05-06,92.3,92.3,2025-05-28,2025-05-28,84.55,-8.396533044420373,0.470952458104712,-8.867485502525085,False,2025-06-20,2025-06-20,78.8,-14.626218851570961,0.7519694176479241,-15.378188269218885,False,2026-05-08,296.75,221.5059588299025,64.89521253070714,156.61074629919537,True,106418208.0,27824350.502499998,89.89,50.31315240083505,3.0133928571428603,1.8763796909492259,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,85.0,3.7342906577308326,3.8246430223209846,1.0,9.946396664681355,,True,False
2025-05-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2037,774,1263,VRGYO,2025-05-06,2.4,2.4,2025-05-28,2025-05-28,2.31,-3.749999999999998,0.470952458104712,-4.22095245810471,False,2025-06-20,2025-06-20,2.44,1.6666666666666607,0.7519694176479241,0.9146972490187366,True,2026-05-08,2.48,3.3333333333333437,64.89521253070714,-61.5618791973738,False,119917584.0,42282373.598000005,2.2924999999999995,56.000000000000014,8.108108108108091,4.347826086956519,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,75.0,2.721878233617676,2.8361128715269714,1.0,9.090909090909083,,True,False
2025-05-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2037,774,1263,KUTPO,2025-05-07,85.9,85.9,2025-06-11,2025-06-11,86.8,1.0477299185098765,6.738463979758924,-5.690734061249048,False,2025-07-28,2025-07-28,90.2,5.005820721769494,16.171145458432413,-11.16532473666292,False,2026-05-08,101.0,17.578579743888234,65.98656472667723,-48.407984982788996,False,220922688.10000002,25176010.490000002,74.8375,66.39072847682118,17.671232876712327,15.070328198258531,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,100.0,7.7196873475281915,8.775126948241116,1.0,19.388464211257816,,True,True
2025-05-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2037,774,1263,SUWEN,2025-05-07,11.39,11.39,2025-05-29,2025-05-29,14.83,30.2019315188762,1.0572343525128147,29.144697166363386,True,2025-06-23,2025-06-23,13.55,18.9640035118525,0.734906806015001,18.2290967058375,True,2026-05-08,9.02,-20.80772607550484,65.98656472667723,-86.79429080218208,False,237355424.09,87723727.9815,9.769300000000001,77.64227642276424,5.560704355885093,10.689990281827022,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,65.0,2.3526190195443863,2.705715198743671,0.8070175438596502,0.7964601769911539,,True,True
2025-05-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2037,774,1263,VERTU,2025-05-07,34.54,34.54,2025-05-29,2025-05-29,30.86,-10.654313839027218,1.0572343525128147,-11.711548191540032,False,2025-06-23,2025-06-23,31.2,-9.669947886508401,0.734906806015001,-10.404854692523402,False,2026-05-08,40.74,17.950202663578473,65.98656472667723,-48.03636206309876,False,67167900.14,28223731.663999993,33.552,38.373983739837406,6.21156211562115,2.3104265402843716,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.3913706860608817,2.3798376819771914,1.0,10.000000000000009,,True,True
2025-05-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2037,774,1263,BINBN,2025-05-08,214.2,214.2,2025-07-23,2025-07-23,202.6,-5.415499533146595,14.14743280947408,-19.562932342620677,False,2025-10-08,2025-10-08,160.7,-24.976657329598506,15.917949911684314,-40.89460724128282,False,2026-05-08,178.0,-16.900093370681603,62.32685756653855,-79.22695093722015,False,1830510145.8,187101165.025,169.32,70.56755399296836,0.3278688524590123,26.371681415929203,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,7.299965997895978,9.78353152186632,1.0,9.958932238192997,,True,True
2025-05-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2037,774,1263,MARTI,2025-05-08,1.81667628,1.81667628,2025-06-12,2025-06-12,1.9835794,9.187279089701118,2.5973116245887384,6.589967465112379,True,2025-08-05,2025-08-05,2.49712746,37.455830050249794,16.92762638198726,20.528203668262535,True,2026-05-08,2.42,33.210304259600946,62.32685756653855,-29.116553306937604,False,57207142.65336402,25999245.28814513,1.808973056,59.13043465303827,4.814814780624643,-3.4129688659254254,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,55.0,2.1964967797578137,2.200338587499259,0.6666667099386095,1.0714289966416324,,True,False
2025-05-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,2037,774,1263,MERIT,2025-05-08,12.68,12.68,2025-06-12,2025-06-12,12.52,-1.2618296529968487,2.5973116245887384,-3.859141277585587,False,2025-08-05,2025-08-05,19.5,53.785488958990534,16.92762638198726,36.857862577003274,True,2026-05-08,17.19,35.5678233438486,62.32685756653855,-26.759034222689948,False,75039314.36,25897963.095,12.361,64.73317865429235,8.747855917667223,0.5551149881046769,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,75.0,2.8617927578051066,2.897498698439627,0.9230769230769229,8.37606837606839,,True,False
