symbol,strategy,signal_date,entry_date,entry_close,exit_15d_date,exit_15d_close,exit_30d_date,exit_30d_close,return_15d,return_30d,benchmark_symbol,benchmark_entry_date,benchmark_exit_15d_date,benchmark_exit_30d_date,benchmark_return_15d,benchmark_return_30d,alpha_15d,alpha_30d,beat_xu100_15d,beat_xu100_30d,rvol_20d,turnover_ratio_20d,turnover,avg_turnover_20d,daily_return_pct,close_position,ma20,rsi_14,return_5d_pct,return_10d_pct,cmf_20,obv_slope_5d,obv_slope_20d,mfi_14,accumulation_score,relative_return_vs_xu100,interest_score,above_ma20,above_ma50,near_20d_high_pct,quality_filter_enabled,filter_reasons,failed_reasons,filter_passed,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,entry_price,exit_price_15d,exit_price_30d,current_price,exit_date_15d,exit_date_30d
DUNYH,volume_spike_strict,2026-02-09,2026-02-09,116.9,,,,,,,XU100,2026-02-10,2026-03-03,2026-03-25,,,,,,,2.5193852843613787,2.560285604938597,155509381.3,60739075.75,6.855575868372954,0.6000000000000005,114.245,51.91956124314443,4.56171735241504,-4.959349593495932,0.0655582381045163,25638.0,2786479.0,46.801130159161666,95.0,7.794211723308075,70.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,113.9,-2.566295979469635,8.846917052429548,-11.413213031899183,False,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,116.9,,,113.9,,
FMIZP,volume_spike_strict,2026-02-09,2026-02-09,335.25,,,,,,,XU100,2026-02-10,2026-03-03,2026-03-25,,,,,,,2.2956095950704225,2.3341682462889017,55953225.0,23971376.1375,4.683840749414525,0.8461538461538461,327.925,52.79642058165548,-0.8136094674556227,7.108626198083057,-0.07107504334933906,-178643.0,25009.0,51.38728289781842,75.0,5.622476604349647,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,327.0,-2.460850111856827,8.846917052429548,-11.307767164286375,False,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,335.25,,,327.0,,
GEREL,volume_spike_strict,2026-02-09,2026-02-09,19.65,,,,,,,XU100,2026-02-10,2026-03-03,2026-03-25,,,,,,,3.77955272151132,3.9318357250526272,459860559.45,116958233.153,15.588235294117636,1.0,18.7475,51.731601731601735,4.133545310015885,6.5040650406503975,-0.20799693453498752,-7733933.0,-3848616.0,58.32774197822345,70.0,16.52687114905276,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,41.08,109.05852417302802,8.846917052429548,100.21160712059847,True,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,19.65,,,41.08,,
GLRYH,volume_spike_strict,2026-02-09,2026-02-09,4.61,,,,,,,XU100,2026-02-10,2026-03-03,2026-03-25,,,,,,,2.746567861667911,2.9261694486356333,138626226.65,47374640.83449999,5.011389521640108,0.6896551724137936,4.269,56.28415300546449,6.712962962962954,20.680628272251322,0.05704006291469838,55453225.0,86194396.0,67.66771569749523,100.0,5.95002537657523,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,4.31,-6.507592190889389,8.846917052429548,-15.354509243318937,False,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,4.61,,,4.31,,
KUYAS,volume_spike_strict,2026-02-09,2026-02-09,61.3,2026-03-16,71.45,,,16.557911908646016,,XU100,2026-02-10,2026-03-03,2026-03-25,-6.37112147520158,,22.929033383847596,,True,,3.979344756682465,4.416696671591634,2404562872.4,544425631.0074999,14.794007490636707,1.0,55.4125,63.204747774480715,10.849909584086802,11.65755919854281,-0.08410750287979987,17966915.0,65073647.0,51.50908557873221,90.0,11.158686883800772,100.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,87.8,43.2300163132137,8.846917052429548,34.38309926078416,True,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,61.3,71.45,,87.8,2026-03-16,
MERIT,volume_spike_strict,2026-02-09,2026-02-09,18.03,2026-03-16,16.55,,,-8.208541320022189,,XU100,2026-02-10,2026-03-03,2026-03-25,-6.37112147520158,,-1.8374198448206087,,False,,2.226064617062454,2.3159209997986543,177992250.15,76855924.777,8.288288288288314,0.9448818897637794,17.3685,43.3663366336634,7.1938168846611195,6.058823529411761,-0.029824604613780205,10842094.0,3397270.0,34.42247877371831,80.0,6.979811397645651,75.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,17.19,-4.658901830282858,8.846917052429548,-13.505818882712406,False,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,18.03,16.55,,17.19,2026-03-16,
YAPRK,volume_spike_strict,2026-02-09,2026-02-09,13.0237965,2026-03-02,12.03,2026-03-24,15.3,-7.630620610510919,17.477265557704325,XU100,2026-02-10,2026-03-03,2026-03-25,-3.5549681393342247,-6.563051455444924,-4.075652471176694,24.04031701314925,False,True,2.9751962619604027,3.0927714441557694,144900026.4999999,46851191.27499999,6.420233463035019,0.785714285714285,12.5446303125,56.99999999999999,5.496624879459966,4.789272030651337,-0.1523172078237777,4171318.171318114,-11818244.818244815,52.032398569640755,80.0,4.080188084998104,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,14.6,12.102488702123072,8.846917052429548,3.2555716496935236,True,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,13.0237965,12.03,15.3,14.6,2026-03-02,2026-03-24
BINBN,volume_spike_strict,2026-02-09,2026-02-09,207.6,,,,,,,XU100,2026-02-16,2026-03-09,2026-03-31,,,,,,,4.955521253110847,5.705271342482833,551901901.1999999,96735434.315,14.632799558255115,1.0,183.405,71.18110236220471,12.276906435911306,7.676348547717837,0.02504266873484172,3160472.0,6162356.0,81.514731820198,100.0,14.72428153880504,100.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,178.0,-14.25818882466281,8.846917052429548,-23.105105877092356,False,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,207.6,,,178.0,,
AKFYE,volume_spike_strict,2026-02-10,2026-02-10,19.91,2026-04-17,21.46,,,7.785032646911105,,XU100,2026-02-11,2026-03-04,2026-03-26,5.732316496871781,,2.0527161500393243,,True,,2.2290496237672364,2.479674239868175,180175485.27,72660949.722,3.6439354502862953,0.9041095890410955,17.7655,73.22314049586775,9.455744914788333,18.300653594771266,0.17055946174204978,25254340.0,37463497.0,88.80068216745312,100.0,4.3731518826520155,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,23.5,18.03114013058764,9.173054510242773,8.858085620344868,True,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,19.91,21.46,,23.5,2026-04-17,
ONRYT,volume_spike_strict,2026-02-10,2026-02-10,74.85,2026-03-03,62.8,2026-03-25,58.0,-16.09886439545758,-22.51169004676018,XU100,2026-02-11,2026-03-04,2026-03-26,-6.259603509158495,-6.038759038170505,-9.839260886299083,-16.472931008589676,False,False,3.7395801952166585,3.9287932766191633,241154499.45,61381315.45,8.872727272727253,0.8999999999999996,70.99,64.62395543175487,9.27007299270073,3.2413793103448274,-0.034665904284643195,4329789.0,7598109.0,62.13660019158228,90.0,9.287257796781432,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,72.0,-3.8076152304609145,9.173054510242773,-12.980669740703688,False,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,74.85,62.8,58.0,72.0,2026-03-03,2026-03-25
SNICA,volume_spike_strict,2026-02-10,2026-02-10,4.58,2026-03-03,3.66,2026-03-25,3.73,-20.087336244541486,-18.558951965065507,XU100,2026-02-11,2026-03-04,2026-03-26,-6.259603509158495,-6.038759038170505,-13.827732735382991,-12.520192926895003,False,False,2.298033901573893,2.434430810863404,141279424.88,58033863.295499995,2.0044543429843964,0.6842105263157907,4.333499999999999,66.66666666666663,9.30787589498805,6.511627906976747,0.019747767661654602,70990984.0,33244367.0,75.8230539232321,100.0,1.7218055248295228,65.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,4.51,-1.5283842794759916,9.173054510242773,-10.701438789718765,False,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,4.58,3.66,3.73,4.51,2026-03-03,2026-03-25
TMPOL,volume_spike_strict,2026-02-10,2026-02-10,425.0,2026-03-03,470.0,2026-03-25,557.0,10.588235294117654,31.05882352941176,XU100,2026-02-11,2026-03-04,2026-03-26,-6.259603509158495,-6.038759038170505,16.847838803276147,37.097582567582265,True,True,2.1221118974465307,2.3013160850888035,188777350.0,82030170.1375,2.4096385542168752,0.6847826086956522,387.975,69.40639269406392,7.391029690461148,14.787305874409174,-0.162612385992064,921601.0,392845.0,56.88343147385515,85.0,2.708372943646842,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,355.75,-16.294117647058826,9.173054510242773,-25.467172157301597,False,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,425.0,470.0,557.0,355.75,2026-03-03,2026-03-25
TURSG,volume_spike_strict,2026-02-10,2026-02-10,12.45,2026-03-03,12.25,2026-03-25,12.61,-1.6064257028112428,1.2851405622489986,XU100,2026-02-11,2026-03-04,2026-03-26,-6.259603509158495,-6.038759038170505,4.653177806347252,7.323899600419503,True,True,2.173911295690141,2.2784539953233844,1729988330.6999998,759281659.516,4.886267902274644,0.6206896551724134,11.867999999999999,59.73333333333332,3.233830845771135,8.166811468288437,0.0669231151324718,6999657.0,283924293.0,52.31492976310473,100.0,5.18500229170461,65.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,14.57,17.028112449799202,9.173054510242773,7.8550579395564295,True,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,12.45,12.25,12.61,14.57,2026-03-03,2026-03-25
HEDEF,volume_spike_strict,2026-02-10,2026-02-10,73.35,,,,,,,XU100,2026-02-18,2026-03-11,2026-04-02,,,,,,,2.504946047373747,2.678662431062183,1703054896.6499999,635785561.0699999,5.691642651296802,0.8682634730538913,63.82899999999999,53.06748466257669,15.694006309148257,43.8235294117647,0.13344685231742556,20931785.0,75172661.0,73.59252713461125,100.0,4.682157935309594,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,152.5,107.90729379686437,9.173054510242773,98.73423928662159,True,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,73.35,,,152.5,,
DYOBY,volume_spike_strict,2026-02-10,2026-02-10,15.39,,,,,,,XU100,2026-02-19,2026-03-12,2026-04-03,,,,,,,4.472722739041911,5.027189079499981,110201387.76,21921074.783,8.151791988756152,0.8345323741007202,13.697999999999999,65.28925619834712,11.199421965317935,19.859813084112155,-0.03268736399235364,11005341.0,9183168.0,78.47384372404963,90.0,8.064076515826613,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,17.34,12.670565302144254,9.173054510242773,3.4975107919014814,True,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,15.39,,,17.34,,
KAREL,volume_spike_strict,2026-02-10,2026-02-10,9.55,,,,,,,XU100,2026-02-19,2026-03-12,2026-04-03,,,,,,,2.0569543489383353,2.0738954201301434,176769965.20000002,85235718.00400001,4.030501089324634,0.7037037037037039,9.336500000000001,48.04804804804807,0.6322444678609207,13.690476190476186,-0.12950224233139535,-3585054.0,16306670.0,53.59397787350926,75.0,3.9427856163950947,70.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,12.27,28.481675392670148,9.173054510242773,19.308620882427377,True,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,9.55,,,12.27,,
KFEIN,volume_spike_strict,2026-02-10,2026-02-10,10.3,,,,,,,XU100,2026-02-19,2026-03-12,2026-04-03,,,,,,,3.1627811010564346,3.5604461334041404,163935325.3,46043478.585999995,7.291666666666674,0.8190476190476197,9.2355,69.20415224913498,10.871905274488714,21.46226415094339,0.0014623852345869762,25478548.0,18891563.0,77.46026262949852,100.0,7.203951193737135,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,9.34,-9.320388349514575,9.173054510242773,-18.493442859757348,False,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,10.3,,,9.34,,
BIGEN,volume_spike_strict,2026-02-10,2026-02-10,10.92,,,,,,,XU100,2026-02-26,2026-03-19,2026-04-10,,,,,,,3.0709728125373084,3.594504203970142,294950292.0,82055904.031,16.293929712460063,1.0,9.318999999999999,69.47115384615384,20.529801324503303,17.545748116254046,0.08302331087392974,55456916.0,76056125.0,73.66017222427678,100.0,17.53778979195285,100.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,24.54,124.72527472527473,9.173054510242773,115.55222021503195,True,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,10.92,,,24.54,,
SEGYO,volume_spike_strict,2026-02-11,2026-02-11,5.57,2026-03-04,5.61,2026-03-26,4.5,0.7181328545780907,-19.210053859964095,XU100,2026-02-12,2026-03-05,2026-03-27,-6.125914031369706,-7.693456978695689,6.8440468859477965,-11.516596881268406,True,False,4.321158346080223,5.068250744679688,378164366.48,74614375.9515,9.861932938856022,1.0,4.764499999999998,63.45381526104416,20.824295010845994,24.88789237668163,-0.12565086662635588,118522849.0,17777507.0,73.05642478025145,90.0,10.977312749273471,100.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,5.0,-10.23339317773788,9.246059202977698,-19.47945238071558,False,2026-02-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,490,188,302,5.57,5.61,4.5,5.0,2026-03-04,2026-03-26
