symbol,strategy,signal_date,entry_date,entry_close,exit_15d_date,exit_15d_close,exit_30d_date,exit_30d_close,return_15d,return_30d,benchmark_symbol,benchmark_entry_date,benchmark_exit_15d_date,benchmark_exit_30d_date,benchmark_return_15d,benchmark_return_30d,alpha_15d,alpha_30d,beat_xu100_15d,beat_xu100_30d,rvol_20d,turnover_ratio_20d,turnover,avg_turnover_20d,daily_return_pct,close_position,ma20,rsi_14,return_5d_pct,return_10d_pct,cmf_20,obv_slope_5d,obv_slope_20d,mfi_14,accumulation_score,relative_return_vs_xu100,interest_score,above_ma20,above_ma50,near_20d_high_pct,quality_filter_enabled,filter_reasons,failed_reasons,filter_passed,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,entry_price,exit_price_15d,exit_price_30d,current_price,exit_date_15d,exit_date_30d
AKCNS,volume_spike_strict,2024-11-08,2024-11-08,163.2,2025-02-19,180.0,2025-05-21,152.8,10.294117647058831,-6.372549019607831,XU100,2024-11-14,2024-12-05,2024-12-26,6.302246532866196,2.3311289714986305,3.991871114192636,-8.703677991106462,True,False,2.8934819114074704,3.03074382222637,196957430.4,64986499.00911651,6.111833550064993,0.6712328767123279,155.5,62.97028969708708,8.799999999999986,4.414587332053732,0.1340966699578463,1862974.0,3974823.0,73.12432196594482,100.0,5.223283528804301,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,203.7,24.81617647058825,63.995048351519145,-39.1788718809309,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,163.2,180.0,152.8,203.7,2025-02-19,2025-05-21
AGESA,volume_spike_strict,2024-11-14,2024-11-14,117.7,2025-02-21,143.4,2025-05-22,148.0,21.83517417162277,25.74341546304161,XU100,2024-12-16,2025-01-07,2025-01-28,1.929213347175596,0.5816088879264214,19.905960824447178,25.1618065751152,True,True,2.0867919935527377,2.213692292701262,93335393.8,42162767.6564331,13.282001924927812,0.7241379310344837,110.5375001,67.07218060250383,17.935871743486985,-1.9166666666666663,0.0478875280789829,2353153.0,3291333.0,68.3884381053411,100.0,12.970023008054056,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,248.0,110.70518266779948,59.89361408514695,50.81156858265253,True,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,117.7,143.4,148.0,248.0,2025-02-21,2025-05-22
BIGCH,volume_spike_strict,2024-11-22,2024-11-22,5.952,2025-02-11,6.656,2025-05-20,5.9,11.8279569892473,-0.8736559139784883,XU100,2024-11-25,2024-12-16,2025-01-07,3.4859040261196794,-0.3757111338455132,8.342052963127621,-0.497944780132975,True,False,4.565506348085786,4.523578669483646,111050600.64,24549280.28314276,3.693379790940754,0.6779661016949166,5.843000009999999,41.16883116883117,20.779220779220783,3.910618153303713,0.0961142267846927,39508440.0,56743445.0,68.83124364336513,100.0,4.790650584434908,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,7.35,23.48790322580645,57.72590050775455,-34.2379972819481,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,5.952,6.656,5.9,7.35,2025-02-11,2025-05-20
BEGYO,volume_spike_strict,2024-11-22,2024-11-22,4.07,2025-02-27,9.95,2025-05-16,10.64,144.47174447174444,161.4250614250614,XU100,2024-12-05,2024-12-26,2025-01-17,2.0019078753786834,1.2405378491270769,142.46983659636575,160.18452357593435,True,True,3.8298688423538816,4.479561968749195,190923362.19000003,42620989.1775,28.79746835443038,0.9523809523809534,3.4485,68.26347305389224,24.085365853658548,21.49253731343284,-0.0216593595992031,27586120.0,60331452.0,51.70377595300614,90.0,26.15269292341094,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,4.61,13.267813267813278,57.72590050775455,-44.458087239941264,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,4.07,9.95,10.64,4.61,2025-02-27,2025-05-16
AVOD,volume_spike_strict,2025-01-10,2025-01-10,3.1,2025-04-09,2.55,2025-07-01,2.72,-17.741935483870975,-12.25806451612903,XU100,2025-01-13,2025-02-03,2025-02-24,-6.408384549487877,1.7127099139205404,-11.333550934383098,-13.97077443004957,False,False,2.689944878284431,2.8466854980769845,35563348.800000004,12492897.028500002,4.377104377104368,0.9000000000000022,2.9055,53.09734513274338,12.72727272727272,16.104868913857693,0.1113366562959723,8550843.0,-5426639.0,52.34001642616701,100.0,5.741889302278691,70.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,5.02,61.93548387096772,51.9850947620782,9.950389108889524,True,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,3.1,2.55,2.72,5.02,2025-04-09,2025-07-01
AKYHO,volume_spike_strict,2025-02-28,2025-02-28,3.5,2025-05-30,3.09,2025-09-08,3.35,-11.714285714285722,-4.285714285714281,XU100,2025-03-12,2025-04-04,2025-04-28,-6.617336458661183,8.185763745092522,-5.09694925562454,-12.471478030806804,False,False,2.7467733290278944,3.393529128486522,51148786.5,15072446.578,15.51155115511551,0.6875000000000002,2.8135,74.35897435897434,31.086142322097388,28.676470588235283,-0.063664786742136,24157610.0,41010583.0,66.52750079571113,85.0,12.745339579200763,75.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,2.8,-20.000000000000007,55.94871784252986,-75.94871784252987,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,3.5,3.09,3.35,2.8,2025-05-30,2025-09-08
AGHOL,volume_spike_strict,2025-03-12,2025-03-12,32.025,2025-06-12,25.275,2025-09-12,25.56,-21.07728337236534,-20.187353629976577,XU100,2025-03-28,2025-04-22,2025-05-15,-10.01903544903434,-1.968004566995507,-11.058247923331,-18.21934906298107,False,False,2.5671912367297898,2.63649949168236,701664227.25,266134785.7125,3.7246963562753033,0.7931034482758595,31.3375,62.73062730627304,5.693069306930676,1.9093078758949835,-0.2510966923784289,31218660.0,4870740.0,60.59838588875756,90.0,3.2461172755876566,65.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,35.06,9.47697111631538,42.365594040222064,-32.88862292390668,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,32.025,25.275,25.56,35.06,2025-06-12,2025-09-12
AKSGY,volume_spike_strict,2025-03-12,2025-03-12,7.14,2025-06-12,6.47,2025-09-12,7.31,-9.38375350140056,2.3809523809523725,XU100,2025-03-28,2025-04-22,2025-05-15,-10.01903544903434,-1.968004566995507,0.6352819476337803,4.34895694794788,True,True,2.22931540021579,2.309117926818957,52882088.7,22901423.996500004,5.621301775147924,0.7368421052631547,7.050999999999999,41.45077720207253,2.881844380403442,-1.7881705639614889,-0.0967245829509774,1214089.0,-3020954.0,41.939329331774495,75.0,5.142722694460278,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,9.37,31.23249299719888,42.365594040222064,-11.133101043023183,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,7.14,6.47,7.31,9.37,2025-06-12,2025-09-12
AYGAZ,volume_spike_strict,2025-03-12,2025-03-12,163.7,2025-06-12,127.7,2025-09-12,168.8,-21.99144777031153,3.11545510079414,XU100,2025-03-28,2025-04-22,2025-05-15,-10.01903544903434,-1.968004566995507,-11.972412321277194,5.083459667789647,False,True,2.006702700159924,2.0830044160521424,93574194.0,44922705.53,12.818745692625775,0.7045454545454524,159.275,47.021276595744666,8.988015978695074,0.5528255528255421,-0.3162225484862827,-59603.0,-232406.0,39.93418876839398,60.0,12.34016661193813,70.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,287.0,75.32070861331705,42.365594040222064,32.95511457309499,True,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,163.7,127.7,168.8,287.0,2025-06-12,2025-09-12
ALARK,volume_spike_strict,2025-03-28,2025-03-28,100.7,2025-06-18,75.6,2025-09-15,83.25,-24.925521350546187,-17.328699106256206,XU100,2025-04-09,2025-05-02,2025-05-26,-4.796842066032547,13.880457333106966,-20.12867928451364,-31.20915643936317,False,False,3.184440978544807,3.713683952192076,1707150585.2,459691941.2575,22.208737864077666,1.0,88.45000000000002,57.05329153605015,24.32098765432098,13.849632560768788,-0.1730843613270839,18508608.0,-11997223.0,45.49864463400153,70.0,20.42958942400872,100.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,99.15,-1.5392254220456758,55.936447924733,-57.47567334677868,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,100.7,75.6,83.25,99.15,2025-06-18,2025-09-15
ANELE,volume_spike_strict,2025-04-15,2025-04-15,16.3,2025-07-10,16.81,2025-10-14,15.0,3.128834355828203,-7.9754601226993955,XU100,2025-04-22,2025-05-15,2025-06-10,9.980210330441697,9.821488451413106,-6.851375974613494,-17.796948574112502,False,False,2.388303038055679,2.606491284847946,28789500.1,11045308.4065,6.188925081433228,0.7857142857142854,14.8295,67.578125,10.88435374149661,13.588850174216027,-0.1399059021513065,2380434.0,1840581.0,57.63168417505452,90.0,8.583313321602903,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,55.35,239.57055214723928,60.34688874245644,179.22366340478283,True,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,16.3,16.81,15.0,55.35,2025-07-10,2025-10-14
ALVES,volume_spike_strict,2025-04-28,2025-04-28,3.508,2025-08-07,3.22,2025-10-13,2.804,-8.209806157354615,-20.06841505131129,XU100,2025-04-30,2025-05-23,2025-06-17,17.718889949027393,13.42242794639712,-25.92869610638201,-33.49084299770841,False,False,2.996437324399511,3.011398083964857,287679363.28,95530167.47,5.853952926976458,1.0,3.3761,46.44859813084112,18.834688346883468,5.282112845138065,-0.2451353868421663,159968010.0,108926020.0,73.30045305638174,90.0,6.722359882212703,80.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,3.41,-2.793614595210947,61.84285738844908,-64.63647198366002,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,3.508,3.22,2.804,3.41,2025-08-07,2025-10-13
ARSAN,volume_spike_strict,2025-04-28,2025-04-28,2.47150269,2025-07-10,2.32994244,2025-09-29,2.91,-5.727699612578608,17.742133632879042,XU100,2025-04-30,2025-05-23,2025-06-17,11.00627917171666,18.708257046339515,-16.733978784295267,-0.9661234134604726,False,False,4.576238247960018,4.768620438295183,56928339.669101685,11938115.101786962,5.7596822894451005,0.9749999999999992,2.3450847455000003,58.63636377287844,13.782051566835165,8.066971348877615,0.220610987409587,30164007.66713,-3612825.973026753,59.46812088749354,100.0,4.750197573457893,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,3.9,57.798735796642006,61.84285738844908,-4.04412159180707,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,2.47150269,2.32994244,2.91,3.9,2025-07-10,2025-09-29
BNTAS,volume_spike_strict,2025-04-30,2025-04-30,5.84,2025-07-18,7.22,2025-10-28,6.67,23.63013698630137,14.212328767123283,XU100,2025-05-09,2025-06-02,2025-06-25,14.184501064611377,19.746255685179047,9.44563592168999,-5.533926918055764,True,False,8.631731446790322,8.594125794038709,188280992.64,21908102.94755059,4.472271914132375,0.7073170731707316,5.837584114,47.15127466964523,0.6896551724137945,3.362777158459518,-0.1530296680645657,29747558.0,16131242.747892618,71.3116761652322,90.0,3.3553559095751417,75.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,6.96,19.17808219178083,65.91690413430516,-46.738821942524325,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,5.84,7.22,6.67,6.96,2025-07-18,2025-10-28
BINBN,volume_spike_strict,2025-05-08,2025-05-08,214.2,2025-07-23,202.6,2025-10-08,160.7,-5.415499533146595,-24.976657329598503,XU100,2025-05-09,2025-06-02,2025-06-25,14.14743280947408,15.917949911684314,-19.56293234262068,-40.89460724128282,False,False,7.299965997895978,9.78353152186632,1830510145.8,187101165.025,9.958932238192997,1.0,169.32,70.56755399296836,0.3278688524590123,26.371681415929203,0.3469852306733547,8422726.0,17527187.0,48.008023319943234,100.0,10.718342936665938,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,178.0,-16.900093370681603,62.32685756653855,-79.22695093722015,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,214.2,202.6,160.7,178.0,2025-07-23,2025-10-08
AKENR,volume_spike_strict,2025-05-09,2025-05-09,13.12,2025-07-28,12.18,2025-10-30,10.3,-7.164634146341465,-21.49390243902438,XU100,2025-05-16,2025-06-11,2025-07-02,12.263231709459866,15.406937429383484,-19.42786585580133,-36.90083986840786,False,False,7.006479784491175,7.20659152097973,941805935.68,130686737.6815,48.24858757062147,1.0,11.618,50.50847457627118,34.288638689866936,9.790794979079486,-0.1003474622382184,67066275.0,89816974.0,61.52162531615579,90.0,47.97206278875707,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,12.02,-8.384146341463417,60.40289611533345,-68.78704245679687,False,2024-07-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,319,90,229,13.12,12.18,10.3,12.02,2025-07-28,2025-10-30
