period_start,symbol,status,baseline_signal,passed_quality_filter,filter_reasons,failed_reasons,return_15d,return_30d,return_to_current,benchmark_return_to_current,elapsed_seconds,error_message,updated_at
2026-01-01,A1CAP,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,36.94466095089635,,-10.054559625876855,30.99801885135125,0.001,,2026-05-25T15:17:07.900166Z
2026-01-01,A1YEN,no_signal,0,0,,,,,,,0.001,,2026-05-25T15:17:07.900361Z
2026-01-01,AAGYO,no_signal,0,0,,,,,,,0.001,,2026-05-25T15:17:07.900508Z
2026-01-01,ACSEL,no_signal,0,0,,,,,,,0.001,,2026-05-25T15:17:07.900655Z
2026-01-01,ADEL,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,,,24.0,19.295362476091647,0.002,,2026-05-25T15:17:07.901305Z
2026-01-01,ADESE,no_signal,0,0,,,,,,,0.002,,2026-05-25T15:17:07.901477Z
2026-01-01,ADGYO,no_signal,0,0,,,,,,,0.002,,2026-05-25T15:17:07.901617Z
2026-01-01,AEFES,no_signal,0,0,,,,,,,0.002,,2026-05-25T15:17:07.901758Z
2026-01-01,AFYON,no_signal,0,0,,,,,,,0.003,,2026-05-25T15:17:07.901890Z
2026-01-01,AGESA,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,-3.822222222222216,,10.22222222222222,18.158078049056,0.003,,2026-05-25T15:17:07.902530Z
2026-01-01,AGHOL,no_signal,0,0,,,,,,,0.003,,2026-05-25T15:17:07.902679Z
2026-01-01,AGROT,no_signal,0,0,,,,,,,0.003,,2026-05-25T15:17:07.902815Z
2026-01-01,AGYO,no_signal,0,0,,,,,,,0.004,,2026-05-25T15:17:07.902952Z
2026-01-01,AHGAZ,no_signal,0,0,,,,,,,0.004,,2026-05-25T15:17:07.903083Z
2026-01-01,AHSGY,no_signal,0,0,,,,,,,0.004,,2026-05-25T15:17:07.903223Z
2026-01-01,AKBNK,no_signal,0,0,,,,,,,0.004,,2026-05-25T15:17:07.903372Z
2026-01-01,AKCNS,no_signal,0,0,,,,,,,0.004,,2026-05-25T15:17:07.903504Z
2026-01-01,AKENR,no_signal,0,0,,,,,,,0.004,,2026-05-25T15:17:07.903637Z
2026-01-01,AKFGY,no_signal,0,0,,,,,,,0.004,,2026-05-25T15:17:07.903769Z
