symbol,strategy,signal_date,entry_date,entry_close,exit_15d_date,exit_15d_close,exit_30d_date,exit_30d_close,return_15d,return_30d,benchmark_symbol,benchmark_entry_date,benchmark_exit_15d_date,benchmark_exit_30d_date,benchmark_return_15d,benchmark_return_30d,alpha_15d,alpha_30d,beat_xu100_15d,beat_xu100_30d,rvol_20d,turnover_ratio_20d,turnover,avg_turnover_20d,daily_return_pct,close_position,ma20,rsi_14,return_5d_pct,return_10d_pct,cmf_20,obv_slope_5d,obv_slope_20d,mfi_14,accumulation_score,relative_return_vs_xu100,interest_score,above_ma20,above_ma50,near_20d_high_pct,quality_filter_enabled,filter_reasons,failed_reasons,filter_passed,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,entry_price,exit_price_15d,exit_price_30d,current_price,exit_date_15d,exit_date_30d
POLHO,volume_spike_strict,2025-07-01,2025-07-01,15.0251236,2025-07-23,15.25393259,2025-08-13,16.77932585,1.5228426473643086,11.675126918756252,XU100,2025-07-02,2025-07-24,2025-08-14,5.075518211173224,8.626684589324785,-3.552675563808916,3.0484423294314666,False,True,2.0113053697257692,2.050058078164687,283342534.98066306,138211955.0653537,1.5463916919603804,0.7999999947554512,14.722595982499996,51.407544122783996,-0.253164547214102,4.743275221949506,-0.2073369955014609,2483075.3491806984,-2397430.0251288414,63.39125602558799,80.0,0.22116811576655682,60.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,21.0,39.76590515368539,49.425863189274175,-9.659958035588787,False,2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,15.0251236,15.25393259,16.77932585,21.0,2025-07-23,2025-08-13
SASA,volume_spike_strict,2025-07-01,2025-07-01,3.17,2025-07-23,3.23,2025-08-13,3.5,1.8927444794952786,10.410094637223978,XU100,2025-07-02,2025-07-24,2025-08-14,5.075518211173224,8.626684589324785,-3.182773731677946,1.783410047899192,False,True,2.1886593364391977,2.253486857371949,2225882133.4,987750217.4544998,3.5947712418300526,0.7058823529411755,3.0785,40.81632653061223,10.069444444444443,4.2763157894736725,-0.08193164208223272,1366397380.0,-167767313.0,54.71772450667493,85.0,2.269547665636229,65.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,3.52,11.041009463722396,49.425863189274175,-38.38485372555178,False,2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,3.17,3.23,3.5,3.52,2025-07-23,2025-08-13
SUNTK,volume_spike_strict,2025-07-01,2025-07-01,35.94,2025-07-23,42.42,2025-08-13,41.84,18.03005008347247,16.416249304396224,XU100,2025-07-02,2025-07-24,2025-08-14,5.075518211173224,8.626684589324785,12.954531872299246,7.789564715071439,True,True,3.819885414069071,4.095847630690269,332385986.52,81151941.30499999,4.598370197904544,0.6917808219178064,33.339,61.75869120654396,11.269349845201248,4.7202797202797075,-0.052289906203177944,10491547.0,9750392.0,62.195139374828464,85.0,3.176627651055197,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,37.1,3.227601558152493,49.425863189274175,-46.19826163112168,False,2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,35.94,42.42,41.84,37.1,2025-07-23,2025-08-13
TERA,volume_spike_strict,2025-07-01,2025-07-01,64.85625,2025-07-23,98.8875,2025-08-13,115.875,52.47181266261924,78.66435385949696,XU100,2025-07-02,2025-07-24,2025-08-14,5.075518211173224,8.626684589324785,47.39629445144602,70.03766927017217,True,True,2.5242417769146908,3.1278768366536003,2173456020.25,694866241.1449999,6.957328385899819,0.8170731707317074,59.127750000000006,61.75717941427353,-9.851446442533218,0.610820244328103,0.5958535706019261,53430226.66666651,165547657.7777772,83.04482055388638,100.0,6.542631232307627,85.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,258.0,297.80283318878287,49.425863189274175,248.3769699995087,True,2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,64.85625,98.8875,115.875,258.0,2025-07-23,2025-08-13
TGSAS,volume_spike_strict,2025-07-01,2025-07-01,99.0,2025-07-23,123.0,2025-08-13,213.0,24.242424242424242,115.15151515151514,XU100,2025-07-02,2025-07-24,2025-08-14,5.075518211173224,8.626684589324785,19.166906031251017,106.52483056219036,True,True,2.431905904775495,2.894817158741104,29357163.0,10141284.022499999,10.000000000000009,1.0,83.6275,76.50176678445231,14.318706697459582,19.999999999999996,0.27142268766274735,593422.0,1064710.0,73.71690170811357,100.0,8.674776423806186,95.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,159.6,61.212121212121204,49.425863189274175,11.78625802284703,True,2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,99.0,123.0,213.0,159.6,2025-07-23,2025-08-13
YATAS,volume_spike_strict,2025-07-01,2025-07-01,27.5,2025-07-23,27.64,2025-08-13,30.4,0.5090909090909035,10.545454545454547,XU100,2025-07-02,2025-07-24,2025-08-14,5.075518211173224,8.626684589324785,-4.566427302082321,1.9187699561297613,False,True,3.1631501676595084,3.4834440722160327,63847107.5,18328730.468000002,5.283307810107196,0.9886363636363639,25.083000000000002,64.35331230283913,8.012568735271008,10.441767068273089,0.4824929978548702,2551929.0,3759034.0,68.74675268893968,100.0,3.9580842339133726,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,48.94,77.96363636363634,49.425863189274175,28.537773174362165,True,2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,27.5,27.64,30.4,48.94,2025-07-23,2025-08-13
ZOREN,volume_spike_strict,2025-07-01,2025-07-01,3.09,2025-07-23,3.34,2025-08-13,3.33,8.090614886731395,7.7669902912621325,XU100,2025-07-02,2025-07-24,2025-08-14,5.075518211173224,8.626684589324785,3.01509667555817,-0.859694298062653,True,False,2.1213369832093023,2.2165548458062445,179346260.48999998,80912169.09400001,1.6447368421052655,0.6999999999999977,2.9545000000000003,51.5625,5.460750853242313,6.5517241379310365,0.157047530552513,116478090.0,77548159.0,59.43840692575977,100.0,0.3195132659114419,55.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,3.19,3.2362459546925626,49.425863189274175,-46.18961723458161,False,2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,3.09,3.34,3.33,3.19,2025-07-23,2025-08-13
AVPGY,volume_spike_strict,2025-07-01,2025-07-01,65.55,2025-08-22,64.05,2025-09-25,64.2,-2.2883295194508046,-2.059496567505714,XU100,2025-07-09,2025-07-31,2025-08-21,12.816816876398128,12.868600792631192,-15.105146395848934,-14.928097360136906,False,False,2.945954321573427,3.4705286547820697,216600470.25,62411376.42,10.726351351351337,0.8727272727272699,56.044999999999995,77.3955773955774,13.900955690703732,26.057692307692303,-0.029495758607233677,3971436.0,6109322.0,80.43936705835375,90.0,10.921421526412466,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,63.85,-2.5934401220442327,49.425863189274175,-52.01930331131841,False,2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,65.55,64.05,64.2,63.85,2025-08-22,2025-09-25
ISMEN,volume_spike_strict,2025-07-01,2025-07-01,38.3,2025-09-16,45.58,2025-12-24,40.78,19.00783289817234,6.475195822454327,XU100,2025-07-09,2025-07-31,2025-08-21,10.938211470831849,12.497085914675576,8.06962142734049,-6.021890092221249,True,False,2.491087436692776,2.5261124052269213,565738492.0,223956182.95900002,13.246599645180357,0.8305084745762688,37.723,45.808383233532936,9.742120343839545,0.5777310924369727,-0.10788579373876064,3288015.0,-29132870.0,43.551550633927064,70.0,11.37357274307622,75.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,42.42,10.757180156657986,49.425863189274175,-38.66868303261619,False,2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,38.3,45.58,40.78,42.42,2025-09-16,2025-12-24
KNFRT,volume_spike_strict,2025-07-01,2025-07-01,12.61,2025-09-16,21.26,2025-12-24,11.08,68.59635210150677,-12.133227597145114,XU100,2025-07-09,2025-07-31,2025-08-21,10.938211470831849,12.497085914675576,57.65814063067492,-24.630313511820688,True,False,2.168839574202613,2.3715599699521954,66748576.05,28145430.389999993,21.600771456123447,0.8714285714285716,11.3315,57.099236641221374,11.889973380656604,15.054744525547425,0.17548908883542697,-2507175.0,15249648.0,48.87591489249205,95.0,19.72774455401931,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,12.32,-2.2997620935765184,49.425863189274175,-51.72562528285069,False,2025-07-01,2026-05-08,2026-05-08,XUTUM,XU100,567,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1759,670,1089,12.61,21.26,11.08,12.32,2025-09-16,2025-12-24
