period_start,symbol,status,baseline_signal,passed_quality_filter,filter_reasons,failed_reasons,return_15d,return_30d,return_to_current,benchmark_return_to_current,elapsed_seconds,error_message,updated_at
2025-10-01,A1CAP,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,36.94466095089635,,-10.054559625876855,30.99801885135125,0.001,,2026-05-25T15:15:48.795583Z
2025-10-01,A1YEN,no_signal,0,0,,,,,,,0.001,,2026-05-25T15:15:48.795806Z
2025-10-01,AAGYO,no_signal,0,0,,,,,,,0.001,,2026-05-25T15:15:48.795976Z
2025-10-01,ACSEL,no_signal,0,0,,,,,,,0.001,,2026-05-25T15:15:48.796143Z
2025-10-01,ADEL,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,5.828043854587439,,28.793998845931924,37.90023858220282,0.002,,2026-05-25T15:15:48.797007Z
2025-10-01,ADESE,no_signal,0,0,,,,,,,0.003,,2026-05-25T15:15:48.797193Z
2025-10-01,ADGYO,no_signal,0,0,,,,,,,0.003,,2026-05-25T15:15:48.797354Z
2025-10-01,AEFES,no_signal,0,0,,,,,,,0.003,,2026-05-25T15:15:48.797516Z
2025-10-01,AFYON,no_signal,0,0,,,,,,,0.003,,2026-05-25T15:15:48.797669Z
2025-10-01,AGESA,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,-3.822222222222216,,10.22222222222222,18.158078049056,0.004,,2026-05-25T15:15:48.798400Z
2025-10-01,AGHOL,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,25.34296028880867,,26.57039711191338,38.34149827057627,0.004,,2026-05-25T15:15:48.799127Z
2025-10-01,AGROT,no_signal,0,0,,,,,,,0.005,,2026-05-25T15:15:48.799301Z
2025-10-01,AGYO,no_signal,0,0,,,,,,,0.005,,2026-05-25T15:15:48.799457Z
2025-10-01,AHGAZ,no_signal,0,0,,,,,,,0.005,,2026-05-25T15:15:48.799615Z
2025-10-01,AHSGY,no_signal,0,0,,,,,,,0.005,,2026-05-25T15:15:48.799790Z
2025-10-01,AKBNK,no_signal,0,0,,,,,,,0.005,,2026-05-25T15:15:48.799947Z
2025-10-01,AKCNS,no_signal,0,0,,,,,,,0.005,,2026-05-25T15:15:48.800099Z
2025-10-01,AKENR,no_signal,0,0,,,,,,,0.006,,2026-05-25T15:15:48.800253Z
2025-10-01,AKFGY,no_signal,0,0,,,,,,,0.006,,2026-05-25T15:15:48.800404Z
2025-10-01,AKFIS,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,,,99.71367215461702,5.044527975563673,0.006,,2026-05-25T15:15:48.801120Z
2025-10-01,AKFYE,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,7.785032646911105,,18.03114013058764,9.173054510242771,0.007,,2026-05-25T15:15:48.801844Z
2025-10-01,AKGRT,no_signal,0,0,,,,,,,0.007,,2026-05-25T15:15:48.802015Z
2025-10-01,AKHAN,no_signal,0,0,,,,,,,0.008,,2026-05-25T15:15:48.802172Z
2025-10-01,AKMGY,no_signal,0,0,,,,,,,0.008,,2026-05-25T15:15:48.802328Z
2025-10-01,AKSA,no_signal,0,0,,,,,,,0.008,,2026-05-25T15:15:48.802481Z
2025-10-01,AKSEN,no_signal,0,0,,,,,,,0.016,,2026-05-25T15:15:48.810262Z
2025-10-01,AKSGY,no_signal,0,0,,,,,,,0.016,,2026-05-25T15:15:48.810447Z
2025-10-01,AKSUE,no_signal,0,0,,,,,,,0.016,,2026-05-25T15:15:48.810624Z
2025-10-01,AKYHO,no_signal,0,0,,,,,,,0.016,,2026-05-25T15:15:48.810811Z
2025-10-01,ALARK,no_signal,0,0,,,,,,,0.016,,2026-05-25T15:15:48.810975Z
2025-10-01,ALBRK,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,5.257142857142871,,2.2857142857142687,12.345458939215836,0.017,,2026-05-25T15:15:48.811819Z
2025-10-01,ALCAR,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,-23.19148936170212,,-14.04255319148936,18.158078049056,0.018,,2026-05-25T15:15:48.812684Z
2025-10-01,ALCTL,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,18.59030837004405,,14.537444933920709,22.91194573894537,0.019,,2026-05-25T15:15:48.813592Z
2025-10-01,ALFAS,no_signal,0,0,,,,,,,0.019,,2026-05-25T15:15:48.813797Z
2025-10-01,ALGYO,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,,,29.26391382405744,18.62044905612532,0.02,,2026-05-25T15:15:48.814504Z
2025-10-01,ALKA,no_signal,0,0,,,,,,,0.02,,2026-05-25T15:15:48.814681Z
2025-10-01,ALKIM,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,-2.82457879088206,-0.594648166501488,1.288404360753237,38.98895481346831,0.021,,2026-05-25T15:15:48.815423Z
2025-10-01,ALKLC,no_signal,0,0,,,,,,,0.021,,2026-05-25T15:15:48.815598Z
2025-10-01,ALTNY,no_signal,0,0,,,,,,,0.021,,2026-05-25T15:15:48.815780Z
2025-10-01,ALVES,no_signal,0,0,,,,,,,0.021,,2026-05-25T15:15:48.815946Z
2025-10-01,ANELE,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,,,247.89440603394087,16.42295060933523,0.022,,2026-05-25T15:15:48.816658Z
2025-10-01,ANGEN,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,-8.380338436744573,7.735697018533427,7.735697018533427,40.79703649142421,0.023,,2026-05-25T15:15:48.817393Z
2025-10-01,ANHYT,no_signal,0,0,,,,,,,0.023,,2026-05-25T15:15:48.817566Z
2025-10-01,ANSGR,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,17.5107296137339,15.622317596566514,31.931330472102992,37.661662305710486,0.024,,2026-05-25T15:15:48.819090Z
2025-10-01,ARASE,no_signal,0,0,,,,,,,0.025,,2026-05-25T15:15:48.819301Z
2025-10-01,ARCLK,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,-4.113110539845755,,-2.142245072836335,8.904287369975904,0.025,,2026-05-25T15:15:48.820095Z
2025-10-01,ARDYZ,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,52.74949083503056,70.40054310930076,94.33129667345553,38.98895481346831,0.026,,2026-05-25T15:15:48.821090Z
2025-10-01,ARENA,no_signal,0,0,,,,,,,0.027,,2026-05-25T15:15:48.821725Z
2025-10-01,ARFYE,no_signal,0,0,,,,,,,0.027,,2026-05-25T15:15:48.821952Z
2025-10-01,ARMGD,no_signal,0,0,,,,,,,0.028,,2026-05-25T15:15:48.822153Z
2025-10-01,ARSAN,no_signal,0,0,,,,,,,0.036,,2026-05-25T15:15:48.830276Z
2025-10-01,ARTMS,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,,,-2.326621923937377,16.42295060933523,0.037,,2026-05-25T15:15:48.831605Z
2025-10-01,ARZUM,no_signal,0,0,,,,,,,0.037,,2026-05-25T15:15:48.831868Z
2025-10-01,ASELS,no_signal,0,0,,,,,,,0.037,,2026-05-25T15:15:48.832049Z
2025-10-01,ASGYO,no_signal,0,0,,,,,,,0.038,,2026-05-25T15:15:48.832216Z
2025-10-01,ASTOR,no_signal,0,0,,,,,,,0.038,,2026-05-25T15:15:48.832378Z
2025-10-01,ASUZU,no_signal,0,0,,,,,,,0.038,,2026-05-25T15:15:48.832538Z
2025-10-01,ATAGY,no_signal,0,0,,,,,,,0.038,,2026-05-25T15:15:48.832696Z
2025-10-01,ATAKP,completed,1,1,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,-8.311688311688304,,-7.705627705627716,21.768665687407097,0.039,,2026-05-25T15:15:48.833469Z
