symbol,strategy,signal_date,entry_date,entry_close,exit_15d_date,exit_15d_close,exit_30d_date,exit_30d_close,return_15d,return_30d,benchmark_symbol,benchmark_entry_date,benchmark_exit_15d_date,benchmark_exit_30d_date,benchmark_return_15d,benchmark_return_30d,alpha_15d,alpha_30d,beat_xu100_15d,beat_xu100_30d,rvol_20d,turnover_ratio_20d,turnover,avg_turnover_20d,daily_return_pct,close_position,ma20,rsi_14,return_5d_pct,return_10d_pct,cmf_20,obv_slope_5d,obv_slope_20d,mfi_14,accumulation_score,relative_return_vs_xu100,interest_score,above_ma20,above_ma50,near_20d_high_pct,quality_filter_enabled,filter_reasons,failed_reasons,filter_passed,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,entry_price,exit_price_15d,exit_price_30d,current_price,exit_date_15d,exit_date_30d
BARMA,volume_spike_strict,2024-05-06,2024-05-06,21.379999,2024-07-24,19.18,2024-10-10,17.27,-10.28998644948488,-19.22356965498455,XU100,2024-05-07,2024-05-28,2024-06-21,7.056332417461997,-12.690937743800824,-17.346318866946874,-6.532631911183728,False,False,2.578881484278752,2.725610887338202,112680184.629645,41341258.63420185,8.914926587617256,0.78021892283635,19.69500005,49.1999908000092,21.61546643913541,17.60175467546756,-0.2350438321862707,6368859.0,487185.0,55.858157806685824,85.0,8.378647733664568,75.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,59.5,178.297487291744,46.708074050193375,131.58941324155063,True,2024-05-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,335,99,236,21.379999,19.18,17.27,59.5,2024-07-24,2024-10-10
AVOD,volume_spike_strict,2024-05-09,2024-05-09,4.05,2024-08-08,3.29,2024-11-07,2.74,-18.765432098765423,-32.34567901234568,XU100,2024-05-10,2024-05-31,2024-06-26,-1.65631469979296,-12.878606389588445,-17.10911739897246,-19.46707262275724,False,False,4.281198367485767,4.810185443893016,185577961.95,38580209.4565,12.5,1.0,3.5725,60.0896860986547,27.760252365930604,5.46875,0.2151734634082173,69437825.0,142320577.0,70.67858695211464,100.0,12.452454403219823,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,5.02,23.950617283950603,46.68678629372318,-22.736169009772578,False,2024-05-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,335,99,236,4.05,3.29,2.74,5.02,2024-08-08,2024-11-07
AYEN,volume_spike_strict,2024-05-13,2024-05-13,35.0,2024-08-14,29.620001,2024-11-14,29.52,-15.371425714285714,-15.657142857142858,XU100,2024-05-17,2024-06-07,2024-07-03,-2.237868412626121,-6.320219411733108,-13.133557301659591,-9.33692344540975,False,False,2.378353373199174,2.802338653372233,135175600.0,48236711.090336844,3.857566765578624,0.6739141304347823,29.0439999,64.59947969873741,21.866299507879503,35.55383423702556,-0.0094707737093743,9572610.0,14615341.0,78.65077226293567,85.0,2.6375764565444992,70.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,36.14,3.2571428571428696,49.78798684961585,-46.53084399247298,False,2024-05-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,335,99,236,35.0,29.620001,29.52,36.14,2024-08-14,2024-11-14
AVPGY,volume_spike_strict,2024-05-15,2024-05-15,44.48,2024-06-25,41.959999,2024-08-07,42.52,-5.665469874100704,-4.406474820143869,XU100,2024-05-17,2024-06-07,2024-07-03,5.132089661696515,-1.3222255363173896,-10.79755953579722,-3.084249283826479,False,False,2.095660482396972,2.135797297723028,435789908.8,204040855.96727523,6.769083053288538,0.7876108739919213,43.38200015,51.15740135245338,5.253199491396088,-6.515346510494058,-0.1019823607327155,8836373.0,12806479.0,64.645459098276,85.0,7.528493751761478,70.0,True,False,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,63.85,43.5476618705036,48.27442283063761,-4.726760960134008,False,2024-05-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,335,99,236,44.48,41.959999,42.52,63.85,2024-06-25,2024-08-07
ALBRK,volume_spike_strict,2024-05-21,2024-05-21,5.96,2024-09-03,6.08,2025-01-07,6.75,2.0134228187919545,13.25503355704698,XU100,2024-05-30,2024-06-25,2024-07-17,-8.01679631031872,-8.473600881117916,10.030219129110671,21.728634438164896,True,True,3.110428661900431,4.0072333808697325,613323717.4399999,153054154.6115,6.428571428571428,0.6274509803921566,4.6815,67.88732394366195,20.4040404040404,45.3658536585366,0.026399743853906,185439627.0,189681201.0,78.5404181092393,100.0,3.6450143902968746,85.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,8.95,50.16778523489931,38.2496959684266,11.918089266472712,True,2024-05-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,335,99,236,5.96,6.08,6.75,8.95,2024-09-03,2025-01-07
ARZUM,volume_spike_strict,2024-05-21,2024-05-21,3.29829907,2024-09-03,3.02775357,2025-01-07,2.66353218,-8.202576366126813,-19.24527996183197,XU100,2024-05-30,2024-06-25,2024-07-17,-8.01679631031872,-8.473600881117916,-0.1857800558080935,-10.771679080714057,False,False,2.456375244078867,2.6008259805062983,184054820.5591237,70767833.73384102,9.934495847319337,1.0,3.039937868,47.75074480839246,5.378817787097057,11.739895481854012,-0.1169302755006522,56433520.42278659,209446830.4909084,69.75803482366159,90.0,7.150938809044783,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,2.71,-17.83643804016839,38.2496959684266,-56.08613400859499,False,2024-05-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,335,99,236,3.29829907,3.02775357,2.66353218,2.71,2024-09-03,2025-01-07
BESLR,volume_spike_strict,2024-06-21,2024-06-21,16.8,2024-10-07,12.43,2025-01-14,13.07,-26.01190476190477,-22.20238095238096,XU100,2024-06-26,2024-07-18,2024-08-08,-16.151349504612245,-9.799133999792042,-9.860555257292525,-12.40324695258891,False,False,4.765351874688514,5.947347485909563,382637908.8,64337573.96999999,23.529411764705888,0.6241134751773062,13.609,74.30426716141002,18.14345991561181,26.03150787696924,-0.1768718039133829,15950201.0,9376951.0,65.4951846157017,85.0,20.2854594782673,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,15.83,-5.7738095238095255,39.83981595638804,-45.61362548019756,False,2024-05-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,335,99,236,16.8,12.43,13.07,15.83,2024-10-07,2025-01-14
BNTAS,volume_spike_strict,2024-06-21,2024-06-21,7.05427558,2024-10-07,5.28247853,2025-01-14,6.63189672,-25.11664067992082,-5.987558257541159,XU100,2024-06-26,2024-07-18,2024-08-08,-16.151349504612245,-9.799133999792042,-8.965291175308575,3.8115757422508834,False,True,3.1203781649203783,3.068087015501205,241122633.66429305,78590545.98062077,7.615062735208444,0.6585365850043606,6.900408997,54.69194313353089,23.2981783129665,-0.3100775307729675,-0.1117183545865725,39959623.65679407,-14138374.100833297,53.24672099302692,75.0,4.371110448769855,85.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,6.96,-1.3364317700783612,39.83981595638804,-41.1762477264664,False,2024-05-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,335,99,236,7.05427558,5.28247853,6.63189672,6.96,2024-10-07,2025-01-14
AHGAZ,volume_spike_strict,2024-06-21,2024-06-21,15.17,2024-09-09,15.1,2024-11-29,20.2,-0.4614370468029038,33.15754779169413,XU100,2024-06-27,2024-07-19,2024-08-09,-9.950464936646808,-10.392002495506604,9.489027889843904,43.54955028720073,True,True,2.718994057477981,3.024731598278528,373394380.0,123447111.87350002,10.649161196207135,0.6666666666666666,13.63,57.911392405063296,-8.116293155663246,19.26100628930818,0.1396142989404309,23971408.0,67872250.0,74.314456041622,100.0,10.613917133301843,80.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,28.04,84.83849703361899,39.83981595638804,44.99868107723096,True,2024-05-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,335,99,236,15.17,15.1,20.2,28.04,2024-09-09,2024-11-29
ARCLK,volume_spike_strict,2024-07-26,2024-07-26,190.8,2024-10-30,131.5,2025-02-07,128.1,-31.07966457023061,-32.8616352201258,XU100,2024-08-08,2024-08-29,2024-09-20,-17.306007848379746,-8.628535122142022,-13.773656721850866,-24.233100097983776,False,False,2.974476989847984,3.2268972602143178,2225925842.4,689803753.545027,8.532423208191119,0.8546510782855108,176.16,55.75220899574691,9.907827770286426,0.3154574132492316,-0.0256952630961065,23614911.0,51795624.0,79.95325777257877,90.0,9.880962645074352,90.0,True,True,,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,True,2026-05-08,114.2,-40.146750524109024,38.29831188219717,-78.44506240630619,False,2024-05-01,2026-05-08,2026-05-08,XUTUM,XU100,100,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,335,99,236,190.8,131.5,128.1,114.2,2024-10-30,2025-02-07
