period_start,symbol,status,baseline_signal,passed_quality_filter,filter_reasons,failed_reasons,return_15d,return_30d,return_to_current,benchmark_return_to_current,elapsed_seconds,error_message,updated_at
2024-12-01,A1CAP,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.198629Z
2024-12-01,A1YEN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.202301Z
2024-12-01,AAGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.204685Z
2024-12-01,ACSEL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.206985Z
2024-12-01,ADEL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.208801Z
2024-12-01,ADESE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.210494Z
2024-12-01,ADGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.212382Z
2024-12-01,AEFES,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.214614Z
2024-12-01,AFYON,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.216384Z
2024-12-01,AGESA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.218099Z
2024-12-01,AGHOL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.219731Z
2024-12-01,AGROT,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.223133Z
2024-12-01,AGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.225116Z
2024-12-01,AHGAZ,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.227431Z
2024-12-01,AHSGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.229261Z
2024-12-01,AKBNK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.231031Z
2024-12-01,AKCNS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.232732Z
2024-12-01,AKENR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.234403Z
2024-12-01,AKFGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.236235Z
2024-12-01,AKFIS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.238300Z
2024-12-01,AKFYE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.240030Z
2024-12-01,AKGRT,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.241717Z
2024-12-01,AKHAN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.243326Z
2024-12-01,AKMGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.244910Z
2024-12-01,AKSA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.246659Z
2024-12-01,AKSEN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.248683Z
2024-12-01,AKSGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.250531Z
2024-12-01,AKSUE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.252206Z
2024-12-01,AKYHO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.253859Z
2024-12-01,ALARK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.255540Z
2024-12-01,ALBRK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.257270Z
2024-12-01,ALCAR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.259158Z
2024-12-01,ALCTL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.261045Z
2024-12-01,ALFAS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.262787Z
2024-12-01,ALGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.264473Z
2024-12-01,ALKA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.266146Z
2024-12-01,ALKIM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.267832Z
2024-12-01,ALKLC,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.269439Z
2024-12-01,ALTNY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.271249Z
2024-12-01,ALVES,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.273214Z
2024-12-01,ANELE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.274954Z
2024-12-01,ANGEN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.276699Z
2024-12-01,ANHYT,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.278406Z
2024-12-01,ANSGR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.280081Z
2024-12-01,ARASE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.281852Z
2024-12-01,ARCLK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.283803Z
2024-12-01,ARDYZ,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.285462Z
2024-12-01,ARENA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.287217Z
2024-12-01,ARFYE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.288955Z
2024-12-01,ARMGD,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.290631Z
2024-12-01,ARSAN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.292408Z
2024-12-01,ARTMS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.294317Z
2024-12-01,ARZUM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.296137Z
2024-12-01,ASELS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.297963Z
2024-12-01,ASGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.299677Z
2024-12-01,ASTOR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.301503Z
2024-12-01,ASUZU,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.303244Z
2024-12-01,ATAGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.304990Z
2024-12-01,ATAKP,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.307000Z
2024-12-01,ATATP,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.308862Z
2024-12-01,ATATR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.310615Z
2024-12-01,AVGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.312390Z
2024-12-01,AVHOL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.314129Z
2024-12-01,AVOD,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.315920Z
2024-12-01,AVPGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.317989Z
2024-12-01,AVTUR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.319829Z
2024-12-01,AYCES,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.321554Z
2024-12-01,AYDEM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.323296Z
2024-12-01,AYEN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.325101Z
2024-12-01,AYGAZ,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.326865Z
2024-12-01,AZTEK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.328949Z
2024-12-01,BAGFS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.330895Z
2024-12-01,BAHKM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.332686Z
2024-12-01,BAKAB,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.334440Z
2024-12-01,BALSU,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.336261Z
2024-12-01,BANVT,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.338118Z
2024-12-01,BARMA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.340084Z
2024-12-01,BASGZ,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.341901Z
2024-12-01,BAYRK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.343706Z
2024-12-01,BEGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.345476Z
2024-12-01,BERA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.347287Z
2024-12-01,BESLR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.349454Z
2024-12-01,BESTE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.351528Z
2024-12-01,BEYAZ,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.353478Z
2024-12-01,BFREN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.355379Z
2024-12-01,BIENY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.357235Z
2024-12-01,BIGCH,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.359063Z
2024-12-01,BIGEN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.361096Z
2024-12-01,BIGTK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.363009Z
2024-12-01,BIMAS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.364849Z
2024-12-01,BINBN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.366742Z
2024-12-01,BINHO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.368572Z
2024-12-01,BIOEN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.370462Z
2024-12-01,BIZIM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.372419Z
2024-12-01,BJKAS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.374457Z
2024-12-01,BLCYT,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.376405Z
2024-12-01,BLUME,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.378222Z
2024-12-01,BMSCH,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.380024Z
2024-12-01,BMSTL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.381852Z
2024-12-01,BNTAS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.383741Z
2024-12-01,BOBET,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.385751Z
2024-12-01,BORLS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.387591Z
2024-12-01,BORSK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.389540Z
2024-12-01,BOSSA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.391497Z
2024-12-01,BRISA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.393393Z
2024-12-01,BRKSN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.395374Z
2024-12-01,BRKVY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.397310Z
2024-12-01,BRLSM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.399287Z
2024-12-01,BRSAN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.401239Z
2024-12-01,BRYAT,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.403222Z
2024-12-01,BSOKE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.405200Z
2024-12-01,BTCIM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.407370Z
2024-12-01,BUCIM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.409543Z
2024-12-01,BULGS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.411638Z
2024-12-01,BURCE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.413630Z
2024-12-01,BURVA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.415688Z
2024-12-01,BVSAN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.417758Z
2024-12-01,BYDNR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.419965Z
2024-12-01,CANTE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.421969Z
2024-12-01,CATES,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.423997Z
2024-12-01,CCOLA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.426158Z
2024-12-01,CELHA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.428469Z
2024-12-01,CEMAS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.430485Z
2024-12-01,CEMTS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.432871Z
2024-12-01,CEMZY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.434916Z
2024-12-01,CEOEM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.436976Z
2024-12-01,CGCAM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.439365Z
2024-12-01,CIMSA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.441560Z
2024-12-01,CLEBI,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.444280Z
2024-12-01,CMBTN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.446349Z
2024-12-01,CONSE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.448398Z
2024-12-01,COSMO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.450480Z
2024-12-01,CRDFA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.452689Z
2024-12-01,CRFSA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.455075Z
2024-12-01,CUSAN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.457175Z
2024-12-01,CVKMD,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.459224Z
2024-12-01,CWENE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.461230Z
2024-12-01,DAGI,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.463395Z
2024-12-01,DAPGM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.465632Z
2024-12-01,DARDL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.467725Z
2024-12-01,DCTTR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.469872Z
2024-12-01,DENGE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.471884Z
2024-12-01,DERHL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.473913Z
2024-12-01,DERIM,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.476220Z
2024-12-01,DESA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.478293Z
2024-12-01,DESPC,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.480354Z
2024-12-01,DEVA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.482886Z
2024-12-01,DGATE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.485018Z
2024-12-01,DGGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.487144Z
2024-12-01,DGNMO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.489348Z
2024-12-01,DITAS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.491423Z
2024-12-01,DMRGD,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.493543Z
2024-12-01,DMSAS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.495677Z
2024-12-01,DNISI,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.497768Z
2024-12-01,DOAS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.500048Z
2024-12-01,DOCO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.502155Z
2024-12-01,DOFER,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.504227Z
2024-12-01,DOFRB,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.506378Z
2024-12-01,DOGUB,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.508563Z
2024-12-01,DOHOL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.510678Z
2024-12-01,DOKTA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.513114Z
2024-12-01,DSTKF,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.515227Z
2024-12-01,DUNYH,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.517492Z
2024-12-01,DURDO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.519614Z
2024-12-01,DURKN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.521747Z
2024-12-01,DYOBY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.524237Z
2024-12-01,DZGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.526428Z
2024-12-01,EBEBK,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.528572Z
2024-12-01,ECILC,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.530715Z
2024-12-01,ECOGR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.532987Z
2024-12-01,ECZYT,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.535206Z
2024-12-01,EDATA,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.537374Z
2024-12-01,EDIP,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.539447Z
2024-12-01,EFOR,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.541523Z
2024-12-01,EGEEN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.543698Z
2024-12-01,EGEGY,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.546088Z
2024-12-01,EGEPO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.548238Z
2024-12-01,EGGUB,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.550389Z
2024-12-01,EGPRO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.552513Z
2024-12-01,EGSER,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.554760Z
2024-12-01,EKGYO,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.557177Z
2024-12-01,EKOS,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.559327Z
2024-12-01,EKSUN,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.561498Z
2024-12-01,ELITE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.563654Z
2024-12-01,EMKEL,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.565988Z
2024-12-01,EMPAE,in_progress,0,0,,,,,,,0.0,,2026-05-25T12:01:56.568253Z
