period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,benchmark_symbol,strategy,quality_filter_enabled,min_last_turnover_try,min_avg_turnover_20d_try,max_rsi_14,max_return_5d_pct,max_return_10d_pct,require_strong_close,min_close_position,signal_count_before_quality_filter,signal_count_after_quality_filter,filtered_out_count,symbol,signal_date,entry_price,entry_price,exit_date_15d,exit_date_15d,exit_15d_close,return_15d,benchmark_return_15d,alpha_15d,beat_xu100_15d,exit_date_30d,exit_date_30d,exit_30d_close,return_30d,benchmark_return_30d,alpha_30d,beat_xu100_30d,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,turnover,avg_turnover_20d,ma20,rsi_14,return_5d_pct,return_10d_pct,filter_passed,filter_reasons,failed_reasons,interest_score,rvol_20d,turnover_ratio_20d,close_position,daily_return_pct,near_20d_high_pct,above_ma20,above_ma50
2025-08-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1530,593,937,TRILC,2025-08-01,3.56689175,3.56689175,2025-08-22,2025-08-22,3.59185687,0.6999124658044309,5.81884399152135,-5.118931525716919,False,2025-09-12,2025-09-12,3.3765327,-5.336832832114968,-3.488794061215328,-1.8480387708996404,False,2026-05-08,3.81,6.815689037941786,40.15704877091053,-33.34135973296874,False,303392090.81908095,102671563.36124675,3.3628018795,62.06896582206617,9.377990440012173,4.670329662267858,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,75.0,2.7733325080602054,2.9549768298706542,0.7410714433880184,7.223264685565289,,True,True
2025-08-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1530,593,937,MOPAS,2025-08-04,38.34,38.34,2025-09-04,2025-09-04,32.36,-15.597287428273354,-0.22628665986700325,-15.37100076840635,False,2025-10-28,2025-10-28,34.8,-9.233176838810653,0.16206768514090975,-9.395244523951563,False,2026-05-08,41.1,7.198748043818459,38.781626923689984,-31.582878879871526,False,715588188.48,228926041.69849998,35.11150000000001,56.5555957986237,-2.936708860759485,34.52631578947369,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,80.0,2.903965077497116,3.125848781426289,1.0,4.468664850136239,,True,True
2025-08-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1530,593,937,RYSAS,2025-08-04,18.11,18.11,2025-08-25,2025-08-25,18.43,1.7669795692987211,5.752158982963085,-3.9851794136643637,False,2025-09-15,2025-09-15,14.86,-17.945886250690222,1.352283919734587,-19.29817017042481,False,2026-05-08,19.8,9.33186085035893,38.781626923689984,-29.449766073331055,False,526087948.13,220506211.75,17.303,66.97761194029852,6.843657817109139,0.8913649025069637,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,75.0,2.3004593227953176,2.3858191746836357,0.9708737864077659,3.485714285714292,,True,True
2025-08-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1530,593,937,BYDNR,2025-08-05,25.46,25.46,2025-10-10,2025-10-10,21.68,-14.846818538884532,-1.1944744496753756,-13.652344089209157,False,2025-12-10,2025-12-10,27.54,8.16967792615868,3.1697812710830275,4.999896655075653,True,2026-05-08,43.78,71.95600942655145,38.82677908489987,33.12923034165158,True,90714947.48,17122943.4975,21.392500000000002,70.89416058394161,18.418604651162784,21.238095238095234,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,4.413788712218099,5.297859418460655,0.9669421487603312,11.373578302712172,,True,True
2025-08-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1530,593,937,EKSUN,2025-08-05,6.61,6.61,2025-09-29,2025-09-29,6.58,-0.45385779122542047,1.826458346390214,-2.2803161376156345,False,2025-12-01,2025-12-01,5.67,-14.220877458396375,2.4561380871450433,-16.67701554554142,False,2026-05-08,6.5,-1.6641452344931973,38.82677908489987,-40.490924319393066,False,147907052.16,25187242.009999998,5.63,75.0,18.45878136200718,25.42694497153701,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,5.120205904244252,5.872300432944464,0.8421052631578957,15.761821366024531,,True,True
2025-08-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1530,593,937,MHRGY,2025-08-05,4.15999565,4.15999565,2025-09-10,2025-09-10,4.30666217,3.5256411866680715,-2.4298707092007654,5.9555118958688364,True,2025-10-24,2025-10-24,3.82,-8.17298090203532,0.8463625672352926,-9.019343469270613,False,2026-05-08,3.92,-5.7691322345493345,38.82677908489987,-44.5959113194492,False,114731660.0827767,33635653.48478723,3.657996178,66.80327848948515,11.032028436506591,20.696325041995834,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,75.0,2.991537333524357,3.411013261111982,0.6379310251188971,9.281961360227587,,True,True
2025-08-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1530,593,937,OSTIM,2025-08-05,4.26,4.26,2025-08-26,2025-08-26,4.04,-5.164319248826288,6.2659217176837645,-11.430240966510052,False,2025-09-16,2025-09-16,3.66,-14.084507042253513,3.0691357387492735,-17.153642781002787,False,2026-05-08,3.0,-29.57746478873239,38.82677908489987,-68.40424387363225,False,417485951.21999997,56350355.54,3.8440000000000003,71.07438016528923,10.649350649350641,7.848101265822782,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,6.651082565328054,7.40875451839252,0.8292682926829262,8.121827411167516,,True,True
2025-08-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1530,593,937,TUKAS,2025-08-05,3.03,3.03,2025-08-26,2025-08-26,3.15,3.960396039603964,6.2659217176837645,-2.3055256780798006,False,2025-09-16,2025-09-16,4.1,35.31353135313531,3.0691357387492735,32.244395614386036,True,2026-05-08,2.64,-12.871287128712861,38.82677908489987,-51.698066213612734,False,490353117.35999995,196793028.03750002,2.7645,65.78947368421052,13.0597014925373,8.602150537634401,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,90.0,2.264677914138718,2.4917199671655053,1.0,9.782608695652172,,True,True
2025-08-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1530,593,937,TUREX,2025-08-05,13.08,13.08,2025-08-26,2025-08-26,9.22,-29.51070336391437,6.2659217176837645,-35.776625081598134,False,2025-09-16,2025-09-16,9.03,-30.963302752293586,3.0691357387492735,-34.03243849104286,False,2026-05-08,9.42,-27.981651376146786,38.82677908489987,-66.80843046104665,False,3298857122.16,1309909344.4544997,11.094000000000001,76.88787185354691,22.70168855534709,16.890080428954434,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,70.0,2.104958116471973,2.5183858227485048,0.6574074074074081,6.9501226492232115,,True,False
2025-08-01,2026-05-08,2026-05-08,XUTUM,XU100,567,XU100,volume_spike_strict,True,10000000.0,10000000.0,78.0,35.0,60.0,True,0.6,1530,593,937,YATAS,2025-08-05,29.32,29.32,2025-08-26,2025-08-26,32.08,9.413369713506125,6.2659217176837645,3.1474479958223602,True,2025-09-16,2025-09-16,36.34,23.94270122783084,3.0691357387492735,20.873565489081567,True,2026-05-08,48.94,66.91678035470667,38.82677908489987,28.090001269806805,True,70084739.48,28247238.496999998,27.881,71.70542635658919,4.193319118692251,4.564907275320973,True,"volume_spike_strict,min_last_turnover_try,min_avg_turnover_20d_try,above_ma20,max_rsi_14,max_return_5d_pct,max_return_10d_pct,strong_close",,70.0,2.3597529442257703,2.4811182688687734,0.7777777777777771,2.661064425770321,,True,True
