strategy,period_count,active_period_count,empty_period_count,total_signal_count,total_unique_symbol_count,avg_basket_return_15d,avg_basket_return_30d,avg_basket_return_to_current,median_basket_return_15d,median_basket_return_30d,median_basket_return_to_current,avg_basket_alpha_15d,avg_basket_alpha_30d,avg_basket_alpha_to_current,median_basket_alpha_15d,median_basket_alpha_30d,median_basket_alpha_to_current,positive_period_rate_15d,positive_period_rate_30d,positive_period_rate_to_current,beat_period_rate_15d,beat_period_rate_30d,beat_period_rate_to_current,best_period_to_current,worst_period_to_current,consistency_score,outlier_period_count,low_sample_period_count
volume_spike_strict,1,1,0,400,400,5.0553884124624915,13.267562754015817,51.53703549268782,5.0553884124624915,13.267562754015817,51.53703549268782,2.2933994211876763,5.711448176277801,10.54780093917816,2.2933994211876763,5.711448176277801,10.54780093917816,1.0,1.0,1.0,1.0,1.0,1.0,2025-03-01,2025-03-01,100.00000000000001,1,0
