strategy,period_count,active_period_count,empty_period_count,total_signal_count,total_unique_symbol_count,avg_basket_return_15d,avg_basket_return_30d,avg_basket_return_to_current,median_basket_return_15d,median_basket_return_30d,median_basket_return_to_current,avg_basket_alpha_15d,avg_basket_alpha_30d,avg_basket_alpha_to_current,median_basket_alpha_15d,median_basket_alpha_30d,median_basket_alpha_to_current,positive_period_rate_15d,positive_period_rate_30d,positive_period_rate_to_current,beat_period_rate_15d,beat_period_rate_30d,beat_period_rate_to_current,best_period_to_current,worst_period_to_current,consistency_score,outlier_period_count,low_sample_period_count
volume_spike_strict,1,1,0,262,262,2.4743945112352708,7.204334803412788,19.810982287178657,2.4743945112352708,7.204334803412788,19.810982287178657,-3.632845004106447,-2.1250524055524487,2.3010283671124725,-3.632845004106447,-2.1250524055524487,2.3010283671124725,1.0,1.0,1.0,0.0,0.0,1.0,2025-12-01,2025-12-01,66.66666666666667,0,0
